,penguin,duck,bird,owl,butterfly,fish,frog,rooster,pig,alligator,bear,deer,elephant,giraffe,zebra,pony,horse,dog,cat,toe,foot,ankle,finger,hand,arm,leg,hair,ear,eye,face,nose,mouth,tooth,shower,bathtub,sink,refrigerator,oven,couch,bed,closet,drawer,door,window,stroller,crib,bench,table,chair,lamp,car,motorcycle,tricycle,boat,helicopter,firetruck,truck,snow,tree,grass,sprinkler,hose,slide,swing,ladder,chips,cracker,cookie,muffin,pastry,bread,toast,sandwich,hamburger,meat,pasta,pizza,sauce,soup,applesauce,raisin,pickle,milk,egg,corn,carrot,potato,banana,orange,strawberry,melon,apple,pumpkin,flower,plant,glasses,book,pen,pencil,crayon,spoon,fork,knife,scissors,toothbrush,comb,vacuum,mop,broom,shovel,nail,stick,rock,coffee,cup,bowl,dish,plate,glass,jar,bottle,bucket,can,basket,tray,box,paper,napkin,towel,blanket,pillow,gum,soap,tape,ball,balloon,dress,pajamas,shirt,jacket,coat,sweater,scarf,pants,shorts,jeans,glove,mitten,sock,slipper,shoe,toy,doll,necklace,bib,purse,belt,hat,watch,clock,radio,game,cloud
apple,0.007458887,0.06468043,0.14434636,0.070016816,0.104201615,-0.032561958,0.04101554,0.10481044,0.13988194,-0.078659326,0.04893743,0.16135156,-0.029926568,-0.01736029,0.027231313,0.01995081,0.018646268,-0.055427887,-0.019508582,-0.061081175,-0.014136119,-0.027757578,-0.006197445,0.016961632,0.020149222,-0.04104442,-0.056446873,0.0026228596,0.014816878,-0.029755844,0.027072238,0.022887086,-0.00080392323,-0.1856137,-0.15549009,-0.12011732,-0.018422555,-0.046590474,-0.18071282,-0.13089341,-0.12050992,-0.06131304,-0.09967081,-0.039701026,-0.09298327,-0.14685467,-0.070415124,-0.16352758,-0.16554989,-0.1821938,-0.063048206,-0.0790557,0.0086070895,-0.040162325,-0.0886036,-0.1023459,0.0073757977,-0.07035863,0.2687143,0.11186194,-0.013087807,-0.07002133,-0.068634436,-0.028184101,0.01859643,0.20095745,0.05833686,0.07053798,0.12262933,0.1091845,0.16075975,0.08520999,0.04245031,0.024458336,0.11091575,0.049998138,0.052529726,0.020989101,-0.025457004,0.36009842,0.20232454,0.115732014,0.123886086,0.26075208,0.26498032,0.30652907,0.33550227,0.40981603,0.43435246,0.4699679,0.5087788,0.9999998,0.4212501,0.23035973,0.19018881,-0.12132691,0.05704116,-0.092635065,-0.0026660375,0.021993589,-0.08254874,-0.04402185,-0.037312802,-0.02926663,-0.14328374,-0.18896616,-0.12263638,-0.06728588,-0.1164915,-0.008675117,-0.028874464,0.024102803,0.015030064,0.024562873,-0.14536123,-0.11897838,-0.12432741,-0.11436052,-0.102399126,-0.08568595,-0.02498422,-0.0723787,0.0025776036,-0.03353061,-0.11239261,-0.088725716,-0.06487526,-0.14198743,-0.09485113,-0.26854756,-0.17153476,-0.06456081,-0.047540884,-0.094858006,0.10983762,0.059116077,-0.18140455,-0.1856413,-0.11893311,-0.12103979,-0.066563495,-0.20616889,-0.16694495,-0.08872682,-0.1333198,-0.10510546,-0.16069378,-0.18509273,-0.22592768,-0.16331702,-0.10711782,-0.0872033,-0.074190564,-0.18829963,-0.15707055,-0.142109,-0.11005195,-0.16896129,-0.13831936,-0.11330978,-0.07879729,-0.07853603,0.080448404
pumpkin,-0.031352166,0.056381885,0.03990352,0.062250867,0.057589255,-0.054532953,0.025522904,0.09640607,0.085882396,0.037134215,0.020055681,0.063642114,0.0023362553,-0.025738545,-0.021341681,0.0026347255,-0.03316044,-0.053022385,-0.04771629,-0.010205489,0.005657494,-0.014121786,-0.053900696,-0.007963181,0.019676575,-0.0007465668,-0.030304287,-0.036280125,0.010002192,-0.047195315,-0.061446987,-0.08769737,-0.055026144,-0.15287004,-0.0957108,-0.13805601,-0.1428129,-0.06008593,-0.18688813,-0.13805093,-0.13895711,-0.10242945,-0.06715776,-0.035052203,-0.07953444,-0.13660893,-0.048647873,-0.17569017,-0.1834882,-0.09089133,-0.04531554,-0.08939347,-0.06843193,-0.02483197,-0.05616473,-0.022120863,-0.0362797,0.059904426,0.13283895,0.043194346,-0.009059943,-0.06394397,-0.052635036,-0.0057531977,0.0031956863,0.11785299,0.0031840093,0.11341592,0.13969302,0.043342046,0.13712981,-0.027798774,-0.025456257,0.0011337791,0.15205364,0.114579946,0.03199942,0.033305693,0.09556572,0.14119698,0.16252026,0.07428552,0.06701033,0.17810398,0.3222795,0.3334722,0.23290105,0.17348799,0.311985,0.25517058,0.40526342,0.4212501,0.9999999,0.22006667,0.17017715,-0.07090512,0.023521373,-0.079997145,-0.0077156126,0.015173999,-0.08256109,-0.067783736,-0.014507621,-0.03631467,-0.09254145,-0.16344574,-0.09067418,-0.02775817,-0.039444927,0.026502742,-0.061364897,0.014981185,0.023173671,0.08110665,-0.07099208,-0.08062631,-0.056093805,-0.09651012,-0.10243514,-0.02045725,-0.08678983,-0.037205096,-0.04796146,0.031374916,-0.15609579,-0.07783009,-0.05852282,-0.10409809,-0.06886238,-0.15967257,-0.11739287,-0.078755036,-0.051846437,-0.10455332,0.025004035,0.08912628,-0.06511709,-0.111744046,-0.1313963,-0.11565613,-0.073300116,-0.043956183,-0.0026708664,-0.09330263,-0.07019626,-0.013766324,-0.08743526,-0.014283588,-0.05618597,-0.14288716,-0.10410267,-0.024925008,0.0107488325,-0.124200776,-0.088021055,-0.11318509,-0.13227275,-0.061075833,-0.08436261,-0.020100951,-0.10549325,-0.07868736,0.044692658
flower,0.07377699,0.18322122,0.25285313,0.14344499,0.4686611,0.17700814,0.17793404,0.11810951,0.07800473,0.060339354,0.0742953,0.053045847,0.011223761,-0.0035496838,0.080019094,0.043321744,0.04897614,0.061430804,0.061370842,-0.000271257,-0.0070795827,-0.01101936,-0.010531325,-0.014093781,0.0048647257,-0.025008256,-0.06734142,-0.061599113,0.051686868,-0.0229242,0.0035084859,-0.04874635,-0.052487552,-0.14842278,-0.11221078,-0.14156474,-0.12621017,-0.14428023,-0.094000146,-0.04683573,-0.10880131,-0.10947816,0.033740614,0.03248896,-0.18227816,-0.15672258,0.018420523,-0.08440739,-0.0812121,-0.034263663,0.018946987,-0.0032157586,-0.08436277,0.026306495,-0.034169257,-0.07776744,-0.09659396,0.0040421486,0.22532263,0.21856602,0.055587918,-0.02576124,-0.12519054,-0.108302295,-0.015900206,-0.0075122993,-0.061918356,-0.01291728,0.023373824,-0.044444,-0.012806868,-0.07150877,-0.06969967,-0.090737686,-0.071398586,-0.044941153,-0.024941402,-0.11979954,-0.013081547,-0.02745084,0.03040111,-0.04625248,-0.02621501,0.050908513,0.20035341,0.1762805,0.11459805,0.053148065,0.15419379,0.25145066,0.14718163,0.23035973,0.22006667,1.0000001,0.42226803,-0.044671535,0.01215307,-0.045304406,-0.022668585,-0.027244147,-0.0454573,-0.06333939,-0.0814165,-0.03374693,-0.10323211,-0.07645915,-0.1348324,-0.017604528,-0.030939285,-0.0023550852,-0.015714256,0.05487243,0.0875345,0.120266676,0.038248427,-0.047220565,-0.008288206,-0.042566787,-0.035223957,-0.061961338,-0.07311166,-0.043121774,-0.104145914,-0.012953287,-0.11717347,-0.057968654,-0.06535821,-0.0951923,-0.08284046,-0.15256736,-0.056286357,-0.09363019,-0.18030593,-0.14674006,0.04767044,0.08465452,-0.064093664,-0.088115625,-0.09828153,-0.10710745,-0.0791114,-0.041288964,-0.017409448,-0.072567165,-0.1440153,-0.12090987,-0.061813258,-0.064526066,-0.103964135,-0.08417541,-0.021828867,-0.015314316,0.045695476,-0.050185554,-0.09830783,-0.058597233,-0.15240107,-0.06424711,-0.043697856,0.022611266,-0.10778415,-0.046548225,0.15518089
plant,-0.097944126,-0.002069803,0.13897364,-0.04067771,0.24307695,0.1598711,0.14798893,0.09166382,0.018565137,0.01697422,0.0010781339,0.05476197,0.0011196748,-0.032250848,0.06372658,0.08685306,0.07645124,-0.026960047,0.013426752,-0.15889011,-0.05383865,-0.042032972,-0.04966167,-0.016175048,-0.0065262797,-0.05063978,-0.087017626,-0.06030678,-0.05504267,-0.056435473,0.005618976,-0.043850094,-0.021544812,-0.09386151,-0.11655992,-0.15869215,-0.08112352,-0.059804484,-0.0962881,-0.088294156,-0.103441045,-0.06654348,-0.05659516,0.017452054,-0.08331123,-0.056713946,0.07872046,-0.05532772,-0.09606385,-0.06537817,-0.0063523217,0.015310896,-0.08746522,0.028105685,0.005067439,0.0041169245,-0.039745122,0.06421713,0.33097965,0.33629346,0.130101,0.020194437,-0.014353647,-0.030471563,0.06890576,0.11463936,0.011990443,0.03096588,0.033424646,-0.04952005,0.0036849547,-0.07611928,-0.061267354,-0.021821523,0.011656663,0.023564484,-0.049468394,0.052034173,0.077573024,0.061122287,0.18020537,0.10930735,-0.011800609,-0.014445773,0.25328016,0.29770124,0.22555092,0.07009824,0.20284638,0.23451614,0.18432897,0.19018881,0.17017715,0.42226803,1.0000001,-0.115422115,-0.0066211447,-0.10623658,-0.083153754,-0.0786571,-0.065165505,-0.015989251,-0.0073053776,-0.115203746,-0.17493139,-0.08039574,-0.062048037,0.006473521,-0.020223796,0.098455295,0.00079514086,0.28003472,0.15211481,0.02851598,-0.083733365,-0.023119207,-0.10529201,-0.112532765,-0.10975253,-0.016509872,-0.06331524,0.107011914,0.041953,0.013892418,-0.10540287,-0.023437785,-0.06794058,-0.040636986,-0.13536862,-0.1227969,-0.04062022,-0.021592773,-0.15400404,-0.12480358,-0.04631247,-0.05257692,-0.146898,-0.097105086,-0.09368305,-0.09462494,-0.07795203,-0.13560967,-0.1562943,-0.044405308,-0.07999961,-0.04226446,-0.08438207,-0.0988217,-0.083747804,-0.17096183,-0.112539664,-0.14501382,-0.007770312,-0.13896126,-0.08177173,-0.11444555,-0.19770207,-0.116855666,-0.10383143,-0.03646722,-0.051382497,0.002855476,0.08472559
glasses,-0.09599446,-0.10048395,-0.15794367,-0.05162674,-0.04300161,-0.06158605,-0.08019497,-0.08167535,-0.05978822,-0.103977874,-0.081435464,-0.0722764,-0.069735214,-0.028717447,-0.07003085,-0.08115463,-0.057825953,-0.08525337,-0.006021701,0.08425939,0.038984846,0.042352505,0.056063585,0.015583096,0.0015572214,0.048590645,0.07844715,0.12024231,0.31651214,-0.012399627,0.089657746,0.035064485,0.014892108,-0.109611206,-0.10713807,-0.076598845,-0.18457371,-0.10185999,0.036237195,-0.044265084,0.0074247085,-0.022450447,0.032337837,0.059958756,-0.0049576294,-0.048484087,0.007602699,0.031492494,0.13007794,0.08055326,-0.04622529,0.00083155185,0.026602486,-0.034497045,0.03973393,-0.038734823,-0.14647532,-0.07161127,-0.07923704,0.077207595,-0.095559105,-0.034796864,-0.07665205,0.04124081,0.019197194,-0.15904546,-0.08150564,-0.024945205,-0.11245402,-0.067535646,-0.05988831,-0.054602243,-0.0075700656,-0.06861302,-0.1643077,-0.14450517,-0.07392198,-0.086294994,-0.094147004,-0.20110482,-0.11174834,-0.075747386,-0.06725996,-0.059517823,-0.13743517,-0.12648335,-0.1233042,-0.088102765,-0.1404393,-0.13781525,-0.14528686,-0.12132691,-0.07090512,-0.044671535,-0.115422115,1.0,0.1819739,0.15823597,0.13021584,0.06871201,-0.0075124186,-0.07518681,0.047722273,0.118701994,-0.013636902,0.056986313,-0.095733225,-0.05194958,-0.03802674,-0.08466837,0.06358011,0.009204563,0.038778055,0.07382662,0.13001606,0.0063017597,-0.033440597,-0.033053998,0.11416152,0.0074883997,-0.045891333,-0.11863335,-0.084080756,0.03264962,0.069207676,0.005739799,-0.008129366,0.041507583,-0.027460206,0.0536123,0.020536803,-0.029040301,-0.13644145,0.045429483,-0.0030675307,-0.024177719,0.01818281,0.12902927,0.14540641,0.16064148,0.13685462,0.10418366,0.13418868,0.18578953,0.18897852,0.23811407,0.119340345,0.06319917,0.18106699,0.17446062,0.27096614,-0.016734414,0.003485885,0.16177788,0.009757792,0.2216616,0.3010801,0.225647,0.196887,0.04510104,0.068070814,-0.06591871,0.017430346
book,-0.023301905,-0.06864355,-0.070779786,0.036262415,-0.0059231333,-0.059045173,-0.050297543,-0.048988,-0.030291349,-0.06455908,-0.033741165,-0.043362856,-0.052442435,-0.008816065,-0.021885743,-0.032815024,0.0009893961,-0.009541417,0.019055095,-0.024902439,-0.01509152,0.009570967,0.13309792,0.12757276,0.116087794,0.052123386,0.07952081,0.12019205,0.08153668,0.016298026,0.05438877,0.02381101,-0.009309481,-0.044388823,-0.06953478,-0.10089488,-0.062399633,-0.021729693,-0.0056378497,-0.013492269,0.07134194,0.035459094,0.037446547,0.012003455,-0.115780465,-0.107770875,-0.093862474,-0.10634594,-0.0373303,-0.016421182,-0.057420142,0.034568094,-0.012557602,-0.06425265,-0.0024016164,0.060160607,-0.03753148,0.041654594,0.07094225,0.064363405,0.03202879,-0.11617328,0.011128301,-0.024669895,0.0949046,0.009645177,-0.05797726,-0.015953079,-0.039522808,-0.061547235,-0.05943925,-0.027813004,-0.042957272,-0.029554572,0.009946046,-0.03462907,-0.04942953,-0.08451647,-0.027020037,-0.025356853,-0.016382482,-0.067576975,0.020329224,0.00456097,0.0010074005,-0.03798909,-0.055194028,0.010997718,0.014366925,-0.040307872,-0.06320657,0.05704116,0.023521373,0.01215307,-0.0066211447,0.1819739,1.0000002,0.31227314,0.2767828,0.24811104,-0.039372224,-0.02498542,0.10011465,0.096908376,-0.023202375,0.020442823,-0.028442089,0.10604569,0.048591264,0.015269237,0.044181198,-0.009069596,0.07892197,0.20229842,0.044583604,-0.12651417,-0.11390941,-0.06566982,-0.03155408,-0.035766564,-0.04781761,-0.03139142,-0.0046913032,-0.07575226,-0.062867895,0.048722766,0.21958011,0.083280355,0.03465957,-0.04382028,0.024370098,-0.02353938,-0.0599598,-0.006096872,0.054752033,0.019151084,-0.10658867,-0.15310413,-0.09063597,-0.13348028,-0.04818075,-0.10874938,-0.07835156,-0.13388652,-0.10233986,-0.0339928,-0.037470683,-0.08783824,-0.07940807,-0.17895707,-0.03416962,-0.021710116,-0.012924052,-0.0627569,-0.13686967,-0.0827644,-0.054613955,0.023935085,-0.054365657,0.017982285,0.014867211,0.066859014,0.16914657
pen,-0.0008623861,-0.042402685,-0.096204706,-0.0383432,-0.028160464,0.014296746,-0.05094476,-0.062452942,-0.02740974,-0.07094452,-0.020835439,-0.120962754,-0.087276995,-0.07154641,-0.056089625,-0.10260018,-0.09149058,-0.055500276,-0.05367022,-0.018480785,-0.059837464,-0.06022102,0.16423807,0.10972844,0.08681313,-0.034352846,-0.059123117,-0.02791614,0.0834779,-0.017439652,0.018099912,0.0043550804,-0.059445925,-0.022994246,-0.059995614,-0.031035937,-0.06887172,-0.08974345,-0.08562518,-0.104529426,-0.09051607,0.039081104,-0.06368356,-0.09691946,-0.021747604,-0.13525705,-0.05643499,-0.017574115,-0.028274426,0.10904346,-0.056658212,0.06932709,0.0212935,0.0011297353,-0.0022085384,0.02948704,-0.05282779,-0.046949513,-0.06296244,-0.06740809,-0.005978467,0.05252935,-0.039924107,-0.06903003,0.019878421,-0.106432855,-0.11475512,-0.10279927,-0.12314676,-0.03604399,-0.20844516,-0.075182624,-0.1420128,-0.07412331,-0.17929849,-0.14910708,-0.10037572,-0.07929238,-0.1880832,-0.118374854,-0.096659884,-0.07818729,-0.07567399,-0.10175012,-0.115827635,-0.082701,-0.0908983,-0.06081576,-0.09684612,-0.070001505,-0.11092514,-0.092635065,-0.079997145,-0.045304406,-0.10623658,0.15823597,0.31227314,1.0000002,0.72423327,0.5594512,0.18195592,0.20314395,0.26320162,0.33623934,0.30465162,0.19176888,0.00445628,0.06956462,0.10826859,0.21610987,0.37503567,0.17533976,0.015288882,0.047560275,-0.019058146,-0.09064475,-0.13130501,-0.0683638,0.10755217,0.09984678,0.09423456,0.0062141465,0.06741047,-0.06324664,0.0397267,0.033537187,0.2750352,0.07009607,-0.10210694,-0.10461748,-0.042138234,0.08009447,-0.044541046,0.10056536,0.08110454,0.054598812,-0.054097548,-0.07459457,0.026149863,0.046985358,0.0012552086,-0.038669385,-0.08177722,-0.012455083,0.015389018,0.0035540587,0.11933364,-0.0674632,-0.107785605,-0.13233809,0.019581487,0.01353375,-0.0064053563,0.011093017,-0.115427956,0.08228403,0.07798503,0.034156434,0.17453337,0.0804379,0.089538954,-0.014737506,0.00072423555
pencil,-0.042952493,-0.07508209,-0.09848392,-0.07898635,-0.05431737,-0.026220711,-0.09063671,-0.06211137,-0.027438618,-0.08018914,-0.030337412,-0.10488003,-0.053977493,-0.033629756,-0.0075460915,-0.08867221,-0.10294801,-0.12265687,-0.13314897,-0.059958577,-0.06577206,-0.06695482,0.14876512,0.060136724,0.06216195,-0.108992934,-0.09053536,-0.028341454,0.023518119,-0.01748402,-0.03817197,-0.04420829,-0.02721597,-0.116520286,-0.094989404,-0.106680706,-0.0965296,-0.12817544,-0.13129409,-0.14368658,-0.12394057,0.042278383,-0.10248703,-0.084694006,-0.05272145,-0.12671329,0.024704669,-0.01776345,0.0210008,0.045119394,-0.07605858,-0.06458314,-0.010370747,-0.0001808498,-0.01986849,-0.0029387418,-0.094877064,-0.00064190663,-0.052404188,-0.038271334,-0.013949256,0.07370872,-0.034397483,-0.03299754,0.068597235,-0.03846834,-0.05679763,-0.07288866,-0.018205192,-0.010409888,-0.14069971,0.0015214719,-0.110740826,-0.097841315,-0.17467873,-0.036736727,-0.047796395,-0.016515052,-0.12930149,-0.055767253,-0.06147419,-0.0499291,-0.10598685,0.0019391403,-0.043757077,0.04153905,0.0021689786,0.05423066,-0.02981428,-0.055650935,-0.021476436,-0.0026660375,-0.0077156126,-0.022668585,-0.083153754,0.13021584,0.2767828,0.72423327,1.0000001,0.69631463,0.1838548,0.235089,0.1629003,0.32706445,0.28102925,0.19832027,-0.0660323,0.11053102,0.16097833,0.21201365,0.4093229,0.26195824,0.04743504,-0.004036352,0.020293538,-0.004771338,-0.09794577,-0.06168145,0.07026497,0.055216014,0.08570726,0.07720487,0.10047606,-0.034374118,-0.020399062,0.03513861,0.23901895,0.064557225,-0.09769334,-0.11054979,-0.026018165,0.17928895,-0.08065409,0.14394754,0.06922193,0.066823155,-0.11752723,-0.11809619,-0.07732037,-0.059482858,-0.13323663,-0.10251896,-0.09172134,-0.078142226,-0.041262418,-0.069765076,0.036725257,0.0011774432,-0.06827436,-0.15736356,0.00040204474,0.08412732,0.018714981,-0.018172732,-0.058452237,-0.034990072,-0.016083755,-0.032779645,0.04455851,0.058269866,0.044912912,0.016995579,-0.0060298056
crayon,0.02227,-0.034558944,-0.08456408,-0.06308138,-0.060079694,-0.027429562,-0.086528756,-0.07151553,-0.0535895,-0.0505425,-0.02737105,-0.10752681,0.016228132,0.017895076,0.0697854,-0.055579145,-0.082233645,-0.05195797,-0.12548038,-0.03975966,-0.08191605,-0.12106547,0.026648235,-0.06274742,0.014885431,-0.097608075,-0.02365446,-0.085303284,0.06023912,0.014424328,-0.025242656,0.008303974,-0.0041164258,-0.10671121,-0.089384675,-0.1142129,-0.12776028,-0.13757078,-0.07672512,-0.075904794,-0.013713003,0.011948967,-0.07752986,-0.09614915,-0.006071532,-0.026682742,-0.026015792,-0.1165494,-0.07760326,-0.020875089,-0.07168464,-0.06768119,0.019305939,-0.055704612,-0.058349,-0.01958361,-0.10991852,-0.03715776,-0.085526675,-0.03429343,0.0041475818,0.070426725,0.034275275,0.004646767,0.023655767,-0.01858373,-0.043859117,-0.029608425,-0.0366847,-0.04706771,-0.17636895,-0.094683096,-0.117991835,-0.072832964,-0.06302803,0.027985696,0.008745389,0.06945429,-0.120860904,-0.11540233,-0.07815116,-0.029425463,-0.061881714,0.051394444,-0.02547966,0.09052581,0.0117438175,0.058241528,0.0009949878,0.010195361,-0.100253016,0.021993589,0.015173999,-0.027244147,-0.0786571,0.06871201,0.24811104,0.5594512,0.69631463,1.0000001,0.026729193,0.014326508,0.016917486,0.19160151,0.3241591,0.07992399,-0.0026577283,0.10132278,0.1763871,0.05223356,0.27243418,0.09895966,0.07934671,0.05140062,-0.044427738,-0.09547968,-0.034449827,-0.08024754,-0.04164779,0.004380132,0.108046055,0.07252742,0.13475011,-0.033998273,-0.0980344,0.0023476034,0.09660022,0.07500554,0.14149326,-0.009308424,0.024834516,0.201779,-0.027091777,0.057283584,0.1447101,0.15316774,-0.0807394,-0.061429042,-0.0744851,-0.03264327,-0.06537338,-0.058896262,-0.029693335,-0.06298448,-0.008802053,-0.06802482,-0.011849395,-0.003805507,-0.03950792,-0.13353841,-0.015195977,0.16278651,0.020659395,-0.047247738,-0.009968319,-0.02097228,-0.038631074,-0.0020139888,-0.028699767,-0.08758593,-0.0067699244,0.1253282,0.024899611
spoon,-0.09482261,-0.10018909,-0.11464794,-0.06917936,-0.068173505,-0.13148254,-0.1474896,-0.0696142,-0.16644993,-0.15724143,-0.13758841,-0.15078808,-0.07056164,-0.102365434,-0.09448993,-0.19960105,-0.17039433,-0.20409957,-0.11132988,-0.039839827,-0.063539535,-0.055435017,-0.06670298,-0.04862693,-0.043984693,-0.11606667,-0.20940126,-0.040355302,-0.09697887,-0.09490321,-0.05294838,-0.104057446,-0.08399089,0.023607343,0.047544234,0.1695174,0.03810066,0.057739835,-0.10137561,-0.012840624,-0.0104219,0.11914565,-0.0048020817,0.004460888,-0.02655838,-0.0025544353,0.015565386,0.06691784,0.057289004,0.15588671,-0.08393294,-0.09724359,-0.07115755,-0.0040571,-0.06792509,-0.0760678,-0.057292096,-0.101794615,-0.16519985,-0.0383776,-0.021467008,-0.054689527,-0.05701064,0.020653848,-0.03749535,-0.039003883,-0.032070436,-0.043187827,-0.0021670363,-0.011062231,-0.05919861,0.019534117,-0.1419858,-0.20923716,-0.121176526,-0.0105023105,-0.10532668,-0.022696987,0.09209462,0.11154303,-0.037528485,-0.025856491,0.06719582,0.084715016,-0.057371862,0.010072976,0.020133642,0.03886549,-0.08586258,-0.01938378,0.0076131825,-0.08254874,-0.08256109,-0.0454573,-0.065165505,-0.0075124186,-0.039372224,0.18195592,0.1838548,0.026729193,1.0000002,0.66922563,0.25503865,0.3164887,0.30349314,0.20982793,-0.029393345,0.084261656,0.17463756,0.4435588,0.28853413,0.10415162,-0.031809438,0.06262516,0.30404744,0.34317946,0.41855848,0.4414569,0.24378295,0.16344526,0.054495014,0.047933865,0.24739887,-0.045620617,0.17460853,-0.044222973,0.035759114,0.1447949,-0.05931476,-0.08654354,0.044717286,0.047191918,0.050699275,0.112361796,-0.11764361,-0.020880908,-0.11387713,-0.0275298,-0.08843017,-0.13781273,-0.1691501,-0.17158608,-0.14243832,-0.11257397,-0.18536353,-0.12590307,0.04347653,0.021236517,-0.03264559,0.0169757,-0.018798549,-0.030757975,-0.022055425,0.118852176,0.048427425,-0.07453806,0.021200225,-0.033192974,0.028047552,0.15307707,-0.014495779,-0.08816032,-0.06972085
fork,-0.089671925,-0.064938776,-0.10365573,-0.06238402,-0.041306514,-0.036758415,-0.19759002,-0.023548074,-0.08685003,-0.07713415,-0.040698707,-0.077429265,-0.08345953,-0.087333515,-0.021157037,-0.11362694,-0.15137997,-0.16363955,-0.0750004,-0.13400425,-0.083619595,-0.052337065,0.06225504,0.08170481,0.048030794,-0.11059679,-0.1412381,-0.02272278,-0.14953569,-0.10506277,-0.1346511,-0.12909926,-0.086740494,-0.04734698,-0.08130492,0.026895866,0.10499288,0.14000136,-0.094460815,-0.06878678,-0.08326,0.0127200335,-0.016480256,-0.028571948,-0.0035788226,-0.025172338,0.11051918,0.06792918,0.12933505,0.11019441,-0.12277207,-0.08927139,-0.030532576,-0.017713312,-0.08993402,-0.06405328,-0.044466425,-0.09183298,-0.13043073,-0.0029825605,0.008303029,-0.0061853034,0.008114522,0.027983274,0.01207442,0.010235451,-0.023373712,-0.112863585,-0.07730621,-0.011180945,-0.0026434062,0.14935385,0.038462307,0.01628711,0.052448183,0.099227615,-0.008745637,0.011157436,0.07269369,-0.010516262,-0.12790853,0.0058057234,-0.06307177,-0.00050926954,0.020952366,0.12998502,0.026007071,0.09255586,-0.08230133,-0.03941215,-0.018039133,-0.04402185,-0.067783736,-0.06333939,-0.015989251,-0.07518681,-0.02498542,0.20314395,0.235089,0.014326508,0.66922563,0.9999997,0.3994969,0.39847606,0.29409486,0.37090528,-0.006299788,0.07750748,0.16169864,0.41327557,0.37791336,0.1316963,-0.07902886,-0.064941525,0.08344906,0.080933854,0.28004983,0.41554242,0.0893906,0.0027763867,0.041147113,-0.061287813,0.1933923,-0.07782264,0.05843062,0.028176103,0.06666802,0.23430139,-0.10111674,-0.112182654,-0.06344378,-0.032622695,-0.09269808,-0.050906483,-0.16160487,-0.07126266,-0.1274594,-0.10906121,-0.07583975,-0.10886948,-0.19797188,-0.19282284,-0.15071633,-0.11998199,-0.14648117,-0.07931499,0.11847136,0.0077765696,-0.09653303,-0.15997672,-0.095368296,-0.045351364,0.011245295,-0.048422918,-0.060141828,-0.08982907,0.013022988,-0.093485415,0.023873884,0.14519985,0.0764355,-0.06904831,-0.08103255
