,penguin,duck,bird,owl,butterfly,fish,frog,rooster,pig,alligator,bear,deer,elephant,giraffe,zebra,pony,horse,dog,cat,toe,foot,ankle,finger,hand,arm,leg,hair,ear,eye,face,nose,mouth,tooth,shower,bathtub,sink,refrigerator,oven,couch,bed,closet,drawer,door,window,stroller,crib,bench,table,chair,lamp,car,motorcycle,tricycle,boat,helicopter,firetruck,truck,snow,tree,grass,sprinkler,hose,slide,swing,ladder,chips,cracker,cookie,muffin,pastry,bread,toast,sandwich,hamburger,meat,pasta,pizza,sauce,soup,applesauce,raisin,pickle,milk,egg,corn,carrot,potato,banana,orange,strawberry,melon,apple,pumpkin,flower,plant,glasses,book,pen,pencil,crayon,spoon,fork,knife,scissors,toothbrush,comb,vacuum,mop,broom,shovel,nail,stick,rock,coffee,cup,bowl,dish,plate,glass,jar,bottle,bucket,can,basket,tray,box,paper,napkin,towel,blanket,pillow,gum,soap,tape,ball,balloon,dress,pajamas,shirt,jacket,coat,sweater,scarf,pants,shorts,jeans,glove,mitten,sock,slipper,shoe,toy,doll,necklace,bib,purse,belt,hat,watch,clock,radio,game,cloud
crayon,0.97773,1.0345589,1.0845641,1.0630814,1.0600797,1.0274296,1.0865288,1.0715156,1.0535895,1.0505425,1.027371,1.1075268,0.98377186,0.9821049,0.9302146,1.0555792,1.0822337,1.051958,1.1254804,1.0397596,1.0819161,1.1210655,0.9733518,1.0627475,0.9851146,1.0976081,1.0236545,1.0853033,0.93976086,0.9855757,1.0252427,0.991696,1.0041164,1.1067111,1.0893847,1.1142129,1.1277603,1.1375707,1.0767251,1.0759048,1.013713,0.98805106,1.0775299,1.0961492,1.0060716,1.0266827,1.0260158,1.1165494,1.0776032,1.0208751,1.0716846,1.0676812,0.98069406,1.0557046,1.058349,1.0195836,1.1099185,1.0371578,1.0855267,1.0342934,0.9958524,0.9295733,0.9657247,0.9953532,0.9763442,1.0185838,1.0438591,1.0296084,1.0366848,1.0470678,1.176369,1.094683,1.1179918,1.072833,1.063028,0.9720143,0.9912546,0.9305457,1.1208609,1.1154023,1.0781511,1.0294255,1.0618817,0.94860554,1.0254797,0.9094742,0.98825616,0.94175845,0.999005,0.9898046,1.100253,0.9780064,0.984826,1.0272441,1.0786572,0.931288,0.751889,0.44054878,0.30368537,0.0,0.97327083,0.9856735,0.98308253,0.8083985,0.6758409,0.920076,1.0026578,0.89867723,0.8236129,0.9477664,0.7275658,0.9010403,0.9206533,0.9485994,1.0444278,1.0954797,1.0344498,1.0802475,1.0416478,0.9956199,0.89195395,0.9274726,0.8652499,1.0339983,1.0980344,0.9976524,0.90339977,0.92499447,0.85850674,1.0093085,0.9751655,0.798221,1.0270917,0.9427164,0.85528994,0.8468323,1.0807394,1.061429,1.0744851,1.0326433,1.0653734,1.0588963,1.0296934,1.0629845,1.008802,1.0680249,1.0118494,1.0038055,1.0395079,1.1335384,1.015196,0.8372135,0.9793406,1.0472478,1.0099683,1.0209723,1.0386311,1.002014,1.0286998,1.0875859,1.0067699,0.8746718,0.9751004
spoon,1.0948226,1.1001891,1.114648,1.0691794,1.0681735,1.1314826,1.1474895,1.0696142,1.1664499,1.1572415,1.1375884,1.1507881,1.0705616,1.1023655,1.0944899,1.199601,1.1703943,1.2040995,1.1113299,1.0398399,1.0635395,1.0554351,1.066703,1.0486269,1.0439847,1.1160667,1.2094012,1.0403553,1.0969789,1.0949032,1.0529484,1.1040574,1.0839909,0.9763926,0.95245576,0.8304826,0.96189934,0.94226015,1.1013756,1.0128406,1.0104219,0.88085437,1.0048021,0.9955391,1.0265584,1.0025544,0.9844346,0.93308216,0.942711,0.8441133,1.083933,1.0972435,1.0711576,1.004057,1.0679251,1.0760678,1.0572921,1.1017946,1.1651999,1.0383776,1.021467,1.0546895,1.0570107,0.97934616,1.0374954,1.0390038,1.0320704,1.0431879,1.002167,1.0110623,1.0591986,0.9804659,1.1419858,1.2092371,1.1211765,1.0105023,1.1053267,1.022697,0.9079054,0.88845694,1.0375285,1.0258565,0.93280417,0.915285,1.0573719,0.98992705,0.9798664,0.9611345,1.0858626,1.0193838,0.9923868,1.0825487,1.0825611,1.0454572,1.0651655,1.0075125,1.0393722,0.81804407,0.8161452,0.97327083,0.0,0.33077437,0.7449614,0.68351126,0.69650686,0.7901721,1.0293933,0.91573834,0.82536244,0.5564412,0.71146584,0.8958484,1.0318094,0.93737483,0.69595253,0.65682054,0.5814415,0.5585431,0.75621706,0.83655477,0.94550496,0.9520661,0.75260115,1.0456206,0.8253915,1.044223,0.9642409,0.8552051,1.0593147,1.0865436,0.9552827,0.9528081,0.9493007,0.8876382,1.1176436,1.0208809,1.1138772,1.0275298,1.0884302,1.1378127,1.1691501,1.171586,1.1424383,1.112574,1.1853635,1.1259031,0.9565235,0.97876346,1.0326456,0.9830243,1.0187986,1.030758,1.0220554,0.8811478,0.9515726,1.0745381,0.97879976,1.033193,0.97195244,0.84692293,1.0144957,1.0881603,1.0697209
fork,1.089672,1.0649388,1.1036557,1.062384,1.0413065,1.0367584,1.19759,1.0235481,1.08685,1.0771341,1.0406988,1.0774293,1.0834595,1.0873336,1.021157,1.113627,1.15138,1.1636395,1.0750004,1.1340042,1.0836196,1.052337,0.937745,0.9182952,0.9519692,1.1105968,1.1412381,1.0227227,1.1495357,1.1050627,1.1346511,1.1290992,1.0867405,1.047347,1.0813049,0.9731041,0.89500713,0.85999864,1.0944608,1.0687867,1.08326,0.98727995,1.0164802,1.028572,1.0035788,1.0251724,0.8894808,0.93207085,0.87066495,0.8898056,1.1227721,1.0892714,1.0305326,1.0177133,1.089934,1.0640533,1.0444664,1.091833,1.1304307,1.0029826,0.99169695,1.0061853,0.9918855,0.97201675,0.9879256,0.9897646,1.0233737,1.1128635,1.0773063,1.011181,1.0026433,0.85064614,0.9615377,0.9837129,0.94755185,0.9007724,1.0087457,0.98884255,0.9273063,1.0105163,1.1279085,0.99419427,1.0630717,1.0005093,0.97904766,0.87001497,0.97399294,0.9074441,1.0823014,1.0394121,1.0180391,1.0440218,1.0677837,1.0633394,1.0159893,1.0751868,1.0249854,0.79685605,0.764911,0.9856735,0.33077437,0.0,0.6005031,0.60152394,0.70590514,0.6290947,1.0062997,0.9224925,0.83830136,0.5867244,0.62208664,0.8683037,1.0790288,1.0649415,0.91655093,0.91906613,0.7199502,0.5844576,0.9106094,0.9972236,0.9588529,1.0612878,0.8066077,1.0778227,0.9415694,0.9718239,0.93333197,0.7656986,1.1011168,1.1121826,1.0634438,1.0326227,1.0926981,1.0509065,1.1616049,1.0712626,1.1274594,1.1090612,1.0758398,1.1088694,1.1979718,1.1928228,1.1507163,1.119982,1.1464812,1.079315,0.8815286,0.99222344,1.0965331,1.1599767,1.0953683,1.0453514,0.9887547,1.0484229,1.0601418,1.0898291,0.98697704,1.0934854,0.97612613,0.85480016,0.9235645,1.0690483,1.0810325
knife,1.0637336,1.1047392,1.1253569,1.0332139,1.1008294,1.0058626,1.1443043,1.0171516,1.0226647,1.0248176,0.99008095,1.0153973,1.034576,1.100368,1.076028,1.0933884,1.0689439,1.0823776,1.0406756,1.1239154,1.1475892,1.1221324,0.98399156,1.0187179,1.0388364,1.1087337,1.1135917,1.0797503,1.1592407,1.0515516,1.1841862,1.1437874,1.09589,0.99515617,0.9893428,0.98994267,0.8855802,0.7477504,1.0488733,0.9945208,1.0199597,0.85075825,0.9745727,0.9848348,0.9620249,1.0371891,0.9778431,0.84862524,0.93655616,0.95265186,0.9806615,0.874754,0.9594989,1.0070475,0.8846951,0.96572495,1.0682373,1.1360289,1.0712329,1.1530414,1.1649712,1.0679455,1.0282212,1.0458335,1.0628163,1.095111,1.0747448,1.1125817,1.1010103,1.0122755,0.946939,1.052203,0.9397305,0.97395617,0.8247129,1.0030506,0.89760727,0.93207943,0.92964596,0.97282517,1.0123913,0.9584437,1.0971179,1.0459445,1.0558376,0.9967051,1.0467029,0.9860153,1.0672662,1.069487,0.9027238,1.0373127,1.0145077,1.0814165,1.0073054,0.9522777,0.89988536,0.7367984,0.8370997,0.98308253,0.7449614,0.6005031,0.0,0.54802984,0.8774606,0.82922393,0.9907829,1.0432339,0.9935367,0.7031924,0.8297678,0.99060076,1.0878401,1.1090934,1.0450548,0.9212161,0.94233984,0.87067103,1.0013565,1.0338084,1.0265644,1.1532668,0.97630703,1.0764225,0.84547806,1.0888255,1.0261408,0.9583757,1.0924227,1.095518,0.99853534,1.0217357,1.0073198,0.9645574,1.125002,1.1744779,1.0563525,1.0734775,0.98407084,0.97228837,1.0331916,1.100328,1.0538467,1.0123188,1.0188327,0.9586611,0.91763383,1.0704348,1.0934792,1.0194091,1.0402952,1.0991925,0.94771063,1.0234416,1.0333227,0.9284985,0.799494,0.9629451,0.8265094,0.90758204,0.9466506,1.028585,1.1643933
scissors,1.0347854,1.115517,1.1292392,1.0345664,1.0223528,1.0591365,1.0926601,1.0993394,1.093689,1.1662099,1.0492052,1.0391026,1.0486581,1.0411851,1.0370178,1.0310576,1.0294354,1.1058582,1.0771445,1.0095761,1.0682176,1.0704609,0.89370525,0.90446633,0.96595716,1.0584166,0.9799588,0.98978055,1.052609,1.0428416,1.0881401,1.0860447,1.0645126,1.0343876,1.0584285,0.9519595,1.030245,0.9292707,1.0714123,1.0695368,0.9967564,0.9041214,0.96209675,0.9535413,0.9740171,1.0509979,1.0558017,1.0180148,0.9654754,0.9940205,1.0335156,1.0199311,0.91694266,1.0428096,0.9746921,1.0320433,1.0789498,1.142477,1.0374321,1.1110426,1.0328212,0.9104444,1.0196261,0.9644863,0.90706444,1.0637819,1.1387591,1.1508601,1.1571071,1.1864622,1.1115608,1.087152,1.127774,1.1293559,1.0105052,1.0233355,1.092249,1.0567083,1.1218891,1.148068,1.0961756,1.0285102,1.1772418,1.070862,1.1219524,0.98694307,1.0429524,0.88185614,0.9991637,1.0681779,0.9739556,1.0292666,1.0363147,1.033747,1.1152037,0.881298,0.9030916,0.66376066,0.67293555,0.8083985,0.68351126,0.60152394,0.54802984,0.0,0.63130337,0.681759,0.8589355,0.76837415,0.7948611,0.67115283,0.5876213,0.8745894,1.0358545,1.1006179,1.0146528,1.0819019,0.9637407,0.9804108,1.0421636,1.007069,1.0229251,1.0971417,1.0032731,1.0490955,0.9820894,0.99767613,0.9156743,0.9279132,1.0327789,1.1101308,1.0686107,0.98300123,1.0080472,0.82536805,1.1328964,0.98370886,1.1072004,1.0711148,1.0251428,1.0453353,1.0674355,1.1496753,1.0762573,1.0688038,1.0689428,1.0251985,0.8808036,0.9802144,1.0377089,1.0506796,1.0069097,0.9159884,0.9584075,1.0179898,0.90342355,0.9418583,0.8236499,0.95955527,0.96139127,0.9607997,1.0005552,0.9362741,1.1037104
toothbrush,0.9959685,1.0568955,1.1436002,1.0715979,1.079186,1.0303279,1.103884,1.1495237,1.0732341,0.99807477,1.040993,1.0899104,0.9944106,0.9722589,0.9891046,1.114664,1.1414146,1.0424064,1.0609457,0.96657073,1.0133024,1.0416307,0.9876209,1.0516766,1.0379412,1.0629975,0.9490791,0.99546534,0.9958424,0.93487066,0.9921397,0.9120258,0.7417243,0.8637313,0.88084465,0.81421256,0.95628476,1.0117974,1.0598217,0.98415613,0.9162848,0.98761857,1.066639,1.0631149,0.9381354,0.9183314,1.045727,1.0903757,1.0395625,0.9965394,0.9731978,1.0349927,0.9830372,1.0704799,1.1281703,0.98300457,1.1087431,1.1400881,1.1799271,1.0834347,0.89278495,0.9070512,1.0064708,1.0642447,1.0503732,1.0772418,1.1186069,1.1543435,1.1163824,1.1843115,1.1821508,1.1015817,1.1237698,1.1206666,1.1167126,0.9870221,1.0587775,0.9667164,1.1277225,1.0326141,1.1421727,1.0876373,0.9671445,1.094847,1.0057424,1.0373043,1.1521738,0.95929384,1.1250087,1.1016603,1.0000801,1.1432837,1.0925415,1.1032321,1.1749314,1.013637,1.0232024,0.6953484,0.7189708,0.6758409,0.69650686,0.70590514,0.8774606,0.63130337,0.0,0.5586558,0.6998923,0.79567987,0.66776586,0.8368526,0.81970227,0.9522882,1.2288697,1.1640807,1.0536664,1.0225106,0.9283076,0.9212924,0.9489748,0.9617831,0.87766904,1.0246136,1.0240433,1.0871743,1.0806048,1.1185611,1.062168,0.9632295,0.76255345,1.007862,0.9927011,0.8469738,0.77416396,0.86293787,1.1038227,0.98587614,1.069759,1.015994,1.0192144,1.07265,1.1118749,1.0840895,1.0804964,1.0794194,1.083854,1.0306562,0.9920552,0.97839236,0.95037234,0.94783676,1.0075456,0.95145905,1.0212833,0.99259305,0.9667332,1.0407354,1.0578942,1.0311781,1.0157043,1.025828,0.9316354,0.96106607,1.1213729
comb,1.0464998,1.0713187,1.1273084,1.0756872,1.0589148,1.0795172,1.1655037,1.0534835,1.0371608,1.0645075,1.0280235,1.1251875,1.0658069,1.1113055,1.008982,1.0633014,1.1130723,1.1081492,1.1107599,0.9330725,0.9406464,0.953892,0.8792048,0.9382941,1.0073483,1.0298082,0.7720166,0.9585979,1.0693706,1.0072167,1.0165136,0.91159606,0.82921684,1.0582042,1.0496552,1.0579308,1.1019574,1.1234741,1.0772662,1.0970596,1.057201,0.93838924,1.0522372,1.0406246,1.033363,1.041662,0.96696585,1.0305153,0.95001423,0.97718805,1.0552449,1.0495664,1.0145597,1.0874587,1.1223122,1.0265185,1.1317693,1.0687448,1.104391,1.026752,0.9626911,0.93463016,0.94867134,0.9966293,0.93577516,1.0200391,0.9850369,1.0875418,1.0902808,1.128293,1.090406,1.0319265,1.1513051,1.1236494,1.0966382,1.020024,1.1773846,1.0755159,1.1871456,1.0394518,1.0209999,1.0360038,1.1467277,1.1009251,0.99104774,1.0769928,1.0450537,1.0981914,1.1377839,1.1160731,0.9867505,1.1889662,1.1634457,1.0764592,1.0803957,0.94301367,0.97955716,0.8082311,0.80167973,0.920076,0.7901721,0.6290947,0.82922393,0.681759,0.5586558,0.0,0.9262942,0.9057096,0.7654313,0.80876184,0.58176506,0.8888297,1.0991311,1.1186154,1.0489407,0.9624293,0.98113894,0.98951614,1.0069604,1.0757931,0.9801581,1.0116096,0.80907667,0.9734008,0.98318815,1.0240848,0.9842958,0.9275052,0.9290431,0.98750407,1.0493898,0.82212746,0.8751644,0.8664899,1.0289159,1.0806186,1.0250189,1.0230341,0.97925276,1.0274147,1.1194278,1.0346324,1.0028257,1.09689,1.0807198,0.99172294,0.8724546,0.834201,0.91750485,0.86470354,0.9078938,0.93988854,0.986765,0.94206005,0.9553432,0.9940224,0.88043016,0.8669113,1.0028303,0.9523922,0.8578299,1.0234143,1.0722281
vacuum,1.0524019,1.0782108,1.0399036,1.0713229,1.1199564,1.0400763,1.0796711,1.1038057,1.1057324,1.057157,1.0948519,1.068505,1.0727015,1.0826797,1.0906057,1.0663861,1.0439721,0.96535283,0.9870267,0.9923942,0.96646416,0.9253639,1.1196859,1.1387508,1.1170344,1.0090388,1.0276643,1.0553778,1.0366782,0.951494,1.0366772,0.99485564,1.0126746,0.8674029,0.872208,0.80217797,0.79254615,0.7693648,0.80090034,0.83182883,0.8077588,0.8853187,0.9209702,0.9120867,0.74183583,0.8504989,0.9154902,0.882821,0.8787401,0.8514416,0.86903083,0.9337071,0.68985075,0.9678574,0.9486978,0.93603295,0.9860054,1.0276175,1.0279456,1.0146934,0.6957274,0.77129006,0.8383065,0.9390624,0.9240553,1.05088,1.1492698,1.096008,1.1412637,1.1863534,1.1326247,1.097265,1.1087942,1.0469247,1.0806394,1.025759,1.0711955,0.9961994,1.1254412,1.1279224,1.0717694,1.1498519,1.0585332,1.2010444,1.111072,1.0966977,1.1258498,1.0676397,1.0905033,1.1461135,1.1211592,1.1226363,1.0906742,1.1348324,1.0620481,1.0957332,1.0284421,0.9955437,1.0660323,1.0026578,1.0293933,1.0062997,0.9907829,0.8589355,0.6998923,0.9262942,0.0,0.4844218,0.51937795,0.7626964,0.995189,1.0498531,1.0951138,1.0512125,1.0688226,1.109472,1.0377444,1.0623397,1.1197629,1.0611565,1.0026474,0.98603404,1.0701424,1.0649679,0.9323536,1.0679471,1.108043,1.117218,0.8779651,0.9099629,0.9478162,1.1928756,1.0192914,1.0016972,1.0344034,1.0786543,0.9842624,1.0390327,1.0630587,1.0241203,0.9821608,1.0790318,1.0377294,1.0365351,1.1075253,1.028913,1.0303682,1.1148942,0.9886798,0.9968304,0.9750881,0.90700215,1.0038384,1.1152248,1.0396022,0.97032946,1.0454885,1.090296,1.029701,0.9962689,0.8955033,0.90019095,1.0952408
mop,1.146329,1.1197248,1.1142825,1.072894,1.1226792,1.0822163,1.0792949,1.0383362,1.0866852,1.0524226,1.1330202,1.1891587,1.1179496,1.1499822,1.1393696,1.0735081,1.1404561,1.0318068,1.0371033,1.026221,0.99930394,1.0065573,1.0687606,1.0326058,1.0734475,1.0473156,0.9924885,1.0763353,1.0309078,0.99171185,1.0518551,1.0213898,1.0126619,0.9550493,0.9079474,0.8570541,1.060534,0.9997988,0.95810264,0.97668296,0.9260279,0.92737454,0.9079425,0.93037164,1.0355333,0.9930094,0.9749016,1.0550596,0.9824449,0.9790754,1.104892,1.1313546,0.99832076,0.9362481,0.9982848,0.9831698,1.0434537,0.9390543,0.97810864,0.8881802,0.687815,0.7553395,0.9376779,0.9005545,0.8068559,0.97995484,1.1138003,1.0296791,1.0643162,1.2075943,1.0445557,1.0443093,1.1993399,1.1418451,1.1012316,0.947046,1.1310482,1.1244519,1.1092663,1.0615857,1.0312837,1.1076379,1.0277258,1.0119114,1.0250595,0.9751125,0.99426454,1.0112475,1.0064411,1.145475,1.1028408,1.0672859,1.0277581,1.0176045,0.99352646,1.0519496,0.8939543,0.93043536,0.88946897,0.89867723,0.91573834,0.9224925,1.0432339,0.76837415,0.79567987,0.9057096,0.4844218,0.0,0.14558184,0.5717779,0.81078666,0.76922005,0.8623045,0.9936232,1.0249505,0.9908105,1.0456672,0.9680632,1.0867912,0.97799873,1.0283471,0.7370074,1.0359195,0.8592284,0.9789287,0.93818295,0.9142964,0.8989458,0.82883817,0.9128348,0.94668305,1.0191562,0.9239386,1.0165455,0.951497,0.9543446,1.1468836,1.1409322,1.1043081,1.1432722,1.0817021,1.0894748,1.0933719,1.1841376,1.1790006,1.1443329,1.0168368,0.97756815,0.9892215,1.0717429,0.9879506,0.96201694,1.0442111,1.1234856,1.0271246,1.1015788,1.1271441,0.97772276,1.1961002,1.0275763,1.0211711,1.0435965,0.9581443
broom,1.1451274,1.0782253,1.1052248,1.0396134,1.1049793,1.0723865,1.085111,0.98071784,1.0686574,1.0218059,1.0830641,1.1617582,1.0918598,1.1187648,1.0782695,1.0468725,1.1218084,1.0935609,1.0609604,1.0621223,1.0284656,1.0367074,1.0914577,1.083624,1.090828,1.1040865,0.97485864,1.0813513,1.0863554,1.0172464,1.0862656,1.0581957,1.0417987,0.9612392,0.9240124,0.8959692,1.0320703,1.0369438,0.98350716,1.0104547,0.92073226,0.90235704,0.89292073,0.9137675,0.9591586,1.0028533,0.93074304,1.0444152,0.9419191,0.88701177,1.0685012,1.1220905,0.9623685,0.9449641,1.034262,1.0180001,1.0852311,0.9801535,0.9705612,0.8602636,0.70351684,0.79050595,0.93722516,0.8750123,0.84793365,1.01856,1.1546452,1.1017885,1.1111856,1.2398396,1.0986243,1.0276134,1.1974175,1.165385,1.0972434,0.9930935,1.1646359,1.0690346,1.1685293,1.1352559,1.0901399,1.124198,1.0854659,1.031893,0.99820465,0.9905481,1.0180669,1.0621785,1.0663122,1.1620228,1.1052719,1.1164916,1.0394449,1.0309393,1.0202239,1.0380267,0.95140874,0.8917314,0.8390217,0.8236129,0.82536244,0.83830136,0.9935367,0.7948611,0.66776586,0.7654313,0.51937795,0.14558184,0.0,0.5317955,0.7971928,0.78016835,0.89337623,1.0459182,1.0177765,0.9155667,0.97359335,0.9338194,1.081275,0.94466513,0.9482758,0.7145636,0.97239274,0.83131033,1.0044589,0.938877,0.9221922,0.90237737,0.8296253,0.94051534,0.961455,1.0234034,0.9653471,1.0334077,0.9532117,0.99308676,1.0860121,1.0938691,1.0988344,1.1455073,1.1143368,1.106805,1.114379,1.2241195,1.1902486,1.1746061,1.039511,0.96504664,0.9824839,1.0420862,0.9989132,0.9828014,1.0002276,1.098299,0.99950635,1.0914087,1.1420199,0.9244439,1.2040722,0.9834483,0.9741226,1.0829456,0.98136026
shovel,1.0970156,1.0626289,1.068751,1.0234672,1.0665543,1.0797529,1.074115,1.0068394,1.0617508,1.016639,1.0726265,1.0838825,1.0009624,1.086791,1.0647218,1.0848508,1.1024078,1.1083106,1.0862417,1.1086973,1.0465443,1.0278096,1.0614318,1.0834835,1.0343765,1.0956184,1.2351246,1.0719242,1.145258,1.0172447,1.0669761,1.1001227,1.0969346,0.99906933,1.0122885,0.966772,1.0056901,0.98807967,1.1142871,1.0935287,1.1304086,0.961689,0.947117,0.9650809,0.93697464,1.0904424,0.86060953,1.0681655,0.9911,0.89144015,1.072186,1.056886,0.91224915,0.9408251,0.9970543,1.0071181,1.0363817,0.9076285,0.97127056,0.9103554,0.746328,0.7503774,0.8604023,0.74676365,0.7136444,1.1085747,1.1473426,1.1114813,1.0568577,1.1558696,1.1250018,1.0457901,1.1978369,1.1330335,1.0782684,1.1670327,1.0831814,1.0949059,1.1146389,1.0503151,1.1085452,1.1065062,1.0952076,1.0077229,0.9996876,0.93975043,0.9424081,1.0202072,1.0989156,1.0629041,1.0263765,1.0086751,0.9734973,1.0023551,0.9015447,1.0846684,0.9847308,0.7838901,0.78798634,0.9477664,0.5564412,0.5867244,0.7031924,0.67115283,0.8368526,0.80876184,0.7626964,0.5717779,0.5317955,0.0,0.5898289,0.6419929,0.8012018,1.023909,1.0182407,0.9211303,0.9858117,0.97306424,1.021276,1.0257146,0.9896631,0.73365045,0.89275914,0.97440153,0.9117827,0.95045286,0.9779914,1.0838199,1.1471173,1.1607305,1.071794,1.0801566,1.0621766,0.99504983,0.95052636,1.0067484,1.2108815,1.1571,1.1080741,1.1204362,1.1392282,1.1845697,1.1829925,1.1439953,1.136235,1.150283,0.9112972,0.97057843,1.0694269,1.0775276,1.0456258,0.9919409,1.063959,1.0241526,1.0122461,1.0596085,1.018799,1.0090392,1.0682712,0.8565559,0.99590296,0.9998073,0.99663466
nail,1.0210412,1.1116737,1.0397433,1.0590221,1.0621923,1.1076082,1.0593435,1.1122708,1.0566887,1.0799309,1.041156,1.0707861,1.0307434,1.022374,0.97114027,1.0792071,1.1018478,1.1082668,1.1528016,1.0111444,1.0315442,0.99649554,0.78593504,0.9065228,0.9239023,1.0018488,1.0560421,0.9379782,1.0101085,1.0460167,0.986594,1.0125809,0.9861544,1.1278721,1.1651237,1.0889183,1.0934147,1.077338,1.1514839,1.1470118,1.0908561,0.88553274,1.0426118,1.052315,1.0572529,1.079762,0.9976108,1.0572929,1.0050159,1.0157859,1.1315978,1.0724427,0.99117345,1.0453238,1.0264479,1.0446599,1.1009396,1.0084829,1.0303466,0.90442073,0.9802425,0.8407439,0.990252,0.94775856,0.76487327,1.0079141,0.9636824,1.071385,1.1049385,1.0866446,1.1195099,1.0126704,1.169589,1.1515774,1.0361967,0.9642998,1.1192547,1.0712963,1.1831479,1.082303,0.9414062,0.99127895,1.1174076,1.0257156,1.0651323,0.9841005,0.9142205,1.0499064,1.0547999,1.0890362,1.1021461,1.0288745,1.0613649,1.0157143,0.9992049,0.9364199,0.9558188,0.62496436,0.59067714,0.7275658,0.71146584,0.62208664,0.8297678,0.5876213,0.81970227,0.58176506,0.995189,0.81078666,0.7971928,0.5898289,0.0,0.4774906,0.7267035,1.032069,1.0848924,1.0851319,1.0944146,1.1065428,1.0024215,0.984227,0.9549427,0.96812797,0.71160287,1.0312248,1.0241412,0.9623421,0.9227363,0.9338615,1.055029,1.1000488,1.1309564,0.7720927,1.0453625,0.8826494,0.9787582,0.99282837,1.1205543,1.0978305,1.0791558,1.0797853,1.1171291,1.1647139,1.1146469,1.0671983,1.0710199,1.0668519,0.92648894,1.0102079,1.0909386,1.1500218,1.0830445,0.9436385,1.0561465,0.97239435,1.1127093,1.1019944,0.925601,1.0257611,1.0015228,0.9888647,1.0443453,1.0102264,0.98856187
stick,1.0373651,1.0381402,0.9439249,0.9510665,0.9297799,1.0578167,0.85783404,1.0650809,1.038516,0.9156493,1.0413787,0.8949197,1.0120589,0.9624412,0.99637914,1.002343,1.076948,1.0923216,1.0578644,1.0560701,0.9626951,0.91330457,0.85183096,0.9130874,0.8671988,0.9482225,1.1018683,1.0766137,1.0635014,1.0208416,0.99294925,1.0238485,1.012142,1.156393,1.1650614,1.1579499,1.0986362,1.1609766,1.1188766,1.1447344,1.1198547,0.9476945,1.0329173,1.0421809,1.0611739,1.1101443,0.9497979,1.0564762,1.0377101,1.0287269,1.1254196,1.1061898,0.9846608,0.9673579,0.97159165,1.0095879,1.0340412,0.86285186,0.81042165,0.6988162,0.91369784,0.8742564,0.9917745,0.8425412,0.65192705,1.1033266,1.0130407,1.0885618,1.1062472,1.0931934,1.0958531,1.0314478,1.152086,1.1937976,1.1145104,1.0439131,1.0606185,1.047357,1.1345332,1.0357785,0.9781283,0.98612934,1.0864298,1.0395844,0.97812295,0.895291,0.8939117,0.9593956,1.0484253,0.97809076,1.0411853,0.9758972,0.9850188,0.94512755,0.7199653,0.99079543,1.0090696,0.82466024,0.73804176,0.9010403,0.8958484,0.8683037,0.99060076,0.8745894,0.9522882,0.8888297,1.0498531,0.76922005,0.78016835,0.6419929,0.4774906,0.0,0.58303535,1.041174,1.1176871,1.0457617,1.2349273,1.2073146,1.0474449,0.9643598,0.9629463,0.82494384,0.959802,0.8739471,1.0641645,0.92817104,0.9143475,1.0522312,1.1341417,1.0822569,1.125154,0.8302381,1.0716168,1.0579073,0.9442303,0.99119425,1.1736499,1.140564,1.1032554,1.1170666,1.0799361,1.1267422,1.1643238,1.1007447,1.06788,1.0945568,1.0400962,1.0306426,1.0486755,1.1839201,1.0100389,1.046033,1.0407174,0.9816645,1.1064433,1.1451225,1.0766767,1.0219189,1.0929677,0.9639549,1.0437149,1.030472,0.94824225
