,alligator,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,raisin,refrigerator,rooster,sandwich,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,sock,soup,spoon,stick,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window
orange,0.94541025,0.67484426,1.156675,0.8311629,0.8079932,0.7685594,1.2343631,1.2829472,1.1846895,0.74471414,1.2991233,0.961716,1.0867567,1.181087,0.93399787,1.0254024,0.8173709,1.1259964,1.2761347,0.72440296,1.0301657,1.2025008,0.9141057,1.1276406,0.5489632,1.0586153,1.3302785,1.184187,0.9091377,1.116107,1.094077,0.9033304,1.1553714,1.041908,1.0078006,1.2325805,1.1620915,0.6375658,1.3183355,0.815665,1.1857415,0.91897225,0.91741264,1.23891,1.2256783,1.1812167,0.66113895,0.7759278,1.0968252,0.8534455,0.8235456,0.66188216,0.8621104,0.63108176,0.737836,0.8754469,1.0637343,0.8504355,1.3405159,0.61993194,1.2026696,1.0394052,0.96545696,0.8957058,1.0968561,1.0916886,0.76140785,1.0857506,1.3207319,1.2195334,1.1116129,1.2007223,1.0254833,1.2967103,1.0329615,1.0644287,1.1688792,1.0658389,1.1342694,1.1119646,0.7128766,0.9284357,0.42654455,1.1908114,0.72302675,0.657982,0.0,1.2756366,0.71693325,1.1651843,1.1860284,1.011006,0.7451588,0.74475133,0.73023796,1.1981869,1.2197073,0.79398596,0.817934,1.0293721,1.1353817,0.6828272,1.4034545,1.0690943,0.7676696,1.2998124,0.86300504,1.1217768,1.2630677,0.90983105,1.1478177,1.2252016,1.1644418,1.3313458,1.1113126,1.2634425,1.0170895,0.6603632,1.0682465,1.2013949,0.7206582,0.90533864,1.0243379,0.60257727,1.321815,1.180028,1.2752192,0.82012045,0.584151,0.8083766,1.2198832,1.1477056,0.73192835,1.2848625,1.048454,1.1857102,1.2116603,0.5299652,1.2102439
oven,1.0578235,1.2566812,0.80748093,1.1887226,1.2168504,1.276398,0.8901743,0.74269664,0.7948177,1.1125052,0.6847633,0.94932413,1.1304586,0.91433245,1.0845282,0.9447739,1.0861702,0.9942441,0.7262164,1.2313323,0.9869397,0.90237623,1.0378484,0.9211748,1.2531607,0.98264724,0.58382505,0.82667047,1.1085299,0.77866673,1.0106949,1.1506939,1.0260364,1.0063796,1.2463256,0.65730727,0.9192793,1.2606074,0.6871897,1.0662113,1.0397141,1.073617,1.1447959,0.63595986,0.7219682,0.86497307,1.2473348,1.268995,1.0356324,1.1523676,0.9868647,1.2114978,1.1356409,1.3012186,1.236739,1.1420255,1.1161568,1.1791941,0.8269894,1.2859925,1.0220675,1.0243119,1.1386024,0.970015,0.927119,1.0527202,1.1227098,1.0631942,0.87350464,0.76277876,0.9341482,0.7785953,1.1425142,0.7802464,1.023771,1.0909257,0.8809228,1.068422,1.0013126,0.95396334,1.1090679,1.0504094,1.2857155,0.9559168,1.2301908,1.1260896,1.2756366,0.0,1.0681595,0.8652288,0.7219603,0.9164494,1.2612708,1.2585965,1.2120363,0.92504895,1.0897238,1.0949037,1.1503876,1.0684465,0.98933184,1.0906068,0.7352165,0.8334057,1.0372627,0.40180957,1.1299814,0.9654479,0.8291778,1.25726,0.8109534,0.99983233,0.76390564,0.68914145,0.8348484,0.8035126,1.0416106,1.2617879,1.0093799,0.9626317,1.1217941,1.2712718,0.9729667,1.3220255,0.8308337,0.7210553,0.6725759,1.2361186,1.2662687,1.2208103,1.1445131,1.017728,1.2214433,0.85952395,0.9634068,0.854002,0.79235554,1.2573261,0.7566576
owl,0.7684318,1.1654632,0.83201784,0.9628383,1.0587486,1.2208967,1.1768153,0.90950644,0.739243,1.314261,0.91015166,0.48708332,0.90032345,0.6972049,0.6497475,0.7753299,1.2686267,1.2891408,0.92257994,1.2888916,1.1775944,1.3219464,1.4025998,0.96847695,1.2245151,0.84422827,1.09369,1.0083743,1.0210589,0.9001674,0.8168537,1.0661868,1.0525229,1.0613803,1.1288351,0.94463086,1.1114686,1.3363621,0.85721886,1.3281742,0.96610117,1.0792655,1.0519495,1.0053728,0.97941,0.79742163,1.1780323,1.042593,0.7125292,1.1226386,0.6729202,1.1966211,0.7493535,1.1186899,1.2131592,1.1180795,1.3193768,0.75417894,0.8757043,1.2478726,1.1083246,0.8684158,1.1092362,0.9088527,0.93398046,0.95261544,0.92625105,0.9374059,0.9716835,0.88777256,0.956879,0.92815083,1.3062832,1.026807,1.1157792,1.1000319,1.0108138,1.0541514,0.8760632,0.9712545,1.168163,0.97525775,1.1784663,1.2279184,1.219938,0.94495684,0.71693325,1.0681595,0.0,0.7394058,0.9941034,0.57969105,1.3273265,1.3444173,1.1427917,1.1128187,0.8511282,1.165313,1.3818359,0.9684865,0.9098513,1.0326424,0.9511756,1.1436987,0.86946607,1.0514174,1.0157824,0.90995616,0.9854977,1.1429534,0.8522091,0.92216265,0.97689223,1.2124009,1.1533706,1.1840729,0.6296896,1.3714392,0.7734016,1.0642995,1.2737813,1.3305807,1.089256,1.1825604,0.9510107,0.86541605,0.81073916,1.1391612,1.2,1.1181489,0.984079,1.3534045,1.1170449,1.0137945,0.8781378,1.0572494,1.304574,1.2616047,1.0432125
pajamas,1.006087,1.4390476,0.44176954,1.1922861,1.3704233,1.3727102,1.1835917,0.64338374,0.36451352,1.410099,0.64011276,0.4154886,0.9671568,0.34165072,0.78146267,0.94328785,1.4918633,1.315772,0.8699513,1.4759232,1.1848273,1.2939627,1.4038062,0.8528497,1.363307,0.7182125,0.77454567,1.0002968,1.3304913,0.64659697,0.6446091,1.2177142,1.0638059,1.3516082,1.1854099,0.61873704,1.1432908,1.4992394,0.43816304,1.506229,1.0847387,1.1388158,1.1516559,0.83212256,0.93363285,0.5535744,1.3345442,1.195694,0.6172323,1.3092732,0.75904775,1.2390989,0.88863283,1.4279835,1.4507169,1.1082112,1.4736701,1.1135042,0.8041657,1.3734074,0.8556354,0.8302706,1.3054514,0.7662002,0.9086778,0.7876042,1.0171216,0.8779812,0.92190695,0.33635366,1.0769262,0.36775374,1.3852458,1.0150985,1.3669144,1.2049991,0.92709965,1.1005782,0.7776803,0.89179826,1.215173,0.9845577,1.4077752,1.2163091,1.4337791,1.3005477,1.1651843,0.8652288,0.7394058,0.0,0.5020207,0.7156564,1.4892756,1.4823314,1.3772072,0.6808086,0.77721214,1.3888984,1.5478922,1.1550213,1.0017942,1.0792853,0.69091344,1.2641058,1.1982255,0.84891206,1.3083675,0.68555796,0.549313,1.4223188,0.29042464,0.93582827,0.48882943,1.1474495,1.0397025,1.0032995,0.6029751,1.4871478,0.84334946,0.99577844,1.368154,1.4809269,1.0418782,1.4720864,0.5658989,0.38922393,0.5154216,1.3928729,1.337653,1.1053518,0.89731246,1.2681146,1.3811688,0.9330371,0.88879657,0.7692516,1.3063521,1.3852191,0.91740566
pants,1.0997063,1.4018632,0.57297343,1.2537835,1.4250082,1.2772467,1.2715673,0.6923889,0.7089004,1.0560744,0.5287218,0.76128334,1.0797073,0.73245096,0.9375463,1.1515722,1.456859,1.3055588,1.02643,1.375601,0.9766404,1.1768208,1.1053747,0.9938017,1.1475321,0.57380545,0.64698166,1.1291765,1.473168,0.7078884,0.64679426,1.316164,1.0295231,1.3136802,1.2081783,0.5488608,1.1412328,1.3405268,0.7070904,1.4004734,1.2679272,1.088379,1.1820061,0.7584444,0.8568758,0.56811625,1.0422281,1.2842383,0.5593642,1.2541635,0.9178706,1.0132291,1.054833,1.3851471,1.4758253,0.87274796,1.229669,1.2560433,0.9676301,1.1525489,0.88447917,0.7856393,1.3539726,0.8076525,1.1329088,0.7069124,0.99367315,0.9236979,0.86925244,0.4257807,1.1607176,0.107583165,1.3192446,0.90155596,1.3126745,1.0747988,1.1100135,0.985419,0.9123594,0.9980664,0.9680887,0.87233025,1.3277477,1.2283297,1.1664693,1.2068139,1.1860284,0.7219603,0.9941034,0.5020207,0.0,0.93707836,1.3641374,1.3480618,1.2509869,0.78048855,1.0132653,1.281914,1.4513447,1.252081,1.1426948,0.9645641,0.6921021,1.3571343,1.1738114,0.78287035,1.3911963,0.84889936,0.36560166,1.3816472,0.44885898,0.93748945,0.09338856,0.892362,0.83107495,0.83787715,0.8777352,1.1896924,0.9056647,1.0294114,1.1793886,1.3286473,0.781729,1.3614635,0.87630105,0.3785149,0.59357005,1.4094999,1.0912197,1.018043,0.9361807,1.2000138,1.4929692,0.9963341,1.0652672,0.72073436,1.0873712,1.138087,0.9457247
paper,0.84544426,1.2504022,0.82818204,1.0533714,1.1347874,1.3484852,1.0294557,0.72713864,0.68350345,1.3085711,0.8353435,0.27505147,0.95106286,0.5755476,0.6475979,0.2763856,1.293124,1.1123908,0.5185842,1.4049959,1.2899284,1.1342686,1.4216669,0.98264194,1.282283,1.0275023,0.97018707,0.9120206,1.0344454,0.9606759,0.8815367,1.1333671,0.9144093,1.0430083,1.1011801,0.86982715,1.018515,1.2722299,0.73740155,1.3493931,0.9937316,1.2482219,1.2116368,0.9845383,0.90946674,0.76926285,1.270117,1.1527945,0.91992396,1.330662,0.8109564,1.2180797,0.8775369,1.1825405,1.271833,1.1545793,1.2340478,0.86855674,0.78339005,1.3517182,0.9619175,1.0134549,0.90377164,0.92411894,0.85297525,0.94673324,0.9650041,1.0081931,0.97139895,0.82954574,0.99162924,0.8523277,1.1728672,0.8945424,1.1311638,1.17418,0.8894323,1.1102977,0.78994155,0.9861548,1.1978874,1.0932152,1.3178706,1.1120676,1.3216456,1.0881522,1.011006,0.9164494,0.57969105,0.7156564,0.93707836,0.0,1.2623674,1.2626684,1.2550172,0.9818858,0.8421917,1.1727667,1.2734594,0.9844674,0.9310611,1.1158125,0.8509666,1.1052169,1.0044594,0.9344098,1.0033404,0.8665254,0.94473857,1.1895096,0.83579737,0.900561,0.9696624,1.0127267,1.1901495,0.9291792,0.724867,1.4150839,0.89609444,0.91088843,1.1870393,1.282038,1.1265895,1.3447875,0.82970226,0.79408467,0.63434255,1.1743126,1.3166323,1.1620052,0.87572557,1.2266508,1.0932993,0.7141646,0.84055203,1.0313683,1.2584926,1.3286095,1.0839567
pen,1.1554661,0.68953717,1.407957,0.9466243,0.69307375,0.66718864,0.86918163,1.4009972,1.4617383,0.35644472,1.457895,1.4250405,1.1083317,1.435691,1.1681468,0.94833916,0.46678263,0.7860012,1.1587725,0.514234,0.7197305,0.85824347,0.5795085,1.1500816,0.5241832,1.2134384,1.2607615,1.2658906,0.745143,1.4747221,1.2151334,0.8651114,0.8132441,0.9408017,0.6759288,1.4472214,1.1095259,0.09889376,1.4396151,0.3914616,1.0861406,0.90683866,0.92486894,1.2875049,1.262161,1.2554375,0.67246234,0.9703727,1.1806946,0.7942389,1.3359308,0.63904667,1.1466507,0.4682082,0.4694059,0.9578856,0.35208207,1.0095206,1.4587233,0.4777406,1.1257787,1.053691,0.6578366,1.31514,1.3073416,1.173229,1.1333941,1.0375537,1.1236572,1.5143359,1.1528918,1.4125655,0.3066811,1.1141156,0.5643702,0.77540267,1.2287846,1.1506466,1.3118496,1.2047069,0.8299582,1.2264653,0.4157961,0.7813115,0.4137504,0.8765502,0.7451588,1.2612708,1.3273265,1.4892756,1.3641374,1.2623674,0.0,0.05822313,0.6824496,1.0743774,1.2102014,0.5356858,0.3556857,0.9581779,1.3253818,1.0444312,1.438671,0.8613122,0.9723947,1.2768084,0.7697134,1.2926478,1.4256363,0.38781542,1.5104904,1.2205344,1.3597765,1.0218605,0.9652472,1.0111818,1.3208132,0.33394998,1.1192575,0.989409,0.4426456,0.33418643,0.8037213,0.5735675,1.4070084,1.5402939,1.5269849,0.68042964,0.5922256,0.93308103,0.803229,0.53449845,0.5333983,1.2279541,1.1269288,1.1994857,0.7281731,0.42361188,1.1272211
pencil,1.1165618,0.6651698,1.384495,0.9594624,0.7390892,0.68138343,0.9279811,1.3722582,1.4239334,0.32550108,1.4056169,1.4328654,1.1175274,1.425116,1.121601,0.94916767,0.53638786,0.80307764,1.142582,0.536704,0.68738973,0.90138054,0.58653957,1.1508334,0.48852748,1.2071803,1.2339475,1.244373,0.75483197,1.4419594,1.2066735,0.8959638,0.88087505,0.9215001,0.7321493,1.4075472,1.082828,0.10332513,1.4252534,0.45825225,1.0718641,0.9416854,0.9664519,1.2757448,1.1916932,1.2613723,0.68388325,0.9655319,1.2176332,0.78038657,1.3226284,0.6062359,1.162796,0.465981,0.51958156,0.9658357,0.36027026,0.9903097,1.4772253,0.47715753,1.1356357,1.0648468,0.69294155,1.3199515,1.3020141,1.1601129,1.1741216,1.0757565,1.0949785,1.4888252,1.1803672,1.3955956,0.347113,1.1117212,0.57975143,0.8071819,1.250537,1.1092217,1.2982054,1.1961361,0.81236625,1.2089202,0.41685545,0.84591925,0.42685443,0.89006233,0.74475133,1.2585965,1.3444173,1.4823314,1.3480618,1.2626684,0.05822313,0.0,0.6270028,1.0699924,1.2081152,0.5678153,0.34837598,0.98705417,1.3234439,1.0394363,1.4302619,0.90145475,0.99286604,1.2956891,0.84021795,1.3062036,1.4260648,0.4177717,1.4920077,1.2289859,1.348697,1.0278208,0.9614112,0.9837391,1.3168702,0.30863607,1.107333,1.0037165,0.37666333,0.3146423,0.72575194,0.5739431,1.3881199,1.5089809,1.5174085,0.70308435,0.57715863,0.8550801,0.78626734,0.5699055,0.5438809,1.2029305,1.1136098,1.216425,0.7401639,0.40579534,1.1756067
pickle,0.9466052,0.5748566,1.373522,0.85526156,0.78105646,0.42583865,1.1678839,1.3044555,1.3615999,0.5415191,1.3332924,1.3277233,1.0647951,1.3098569,1.0211886,1.1274874,0.79520005,0.91894376,1.2653484,0.4845289,1.0511192,1.0283488,0.7804453,1.1044648,0.38513267,1.1600081,1.3368071,0.9485248,0.80369365,1.2933893,1.1833419,0.91076,1.17273,0.67040026,0.88356453,1.3677783,0.8935433,0.5208625,1.4490771,0.8175645,1.039811,0.9740146,0.9593876,1.3005147,1.177198,1.2397938,0.68518466,0.8476987,1.2046201,0.59058434,1.0933522,0.8093318,1.0136496,0.48007643,0.78339064,1.0302863,0.7767864,0.80071825,1.3455832,0.7086595,1.1364744,1.1773953,0.7458019,1.1686926,1.0320746,1.1793944,1.0765824,1.0208119,1.2130793,1.3490175,1.1276839,1.3150679,0.8745607,1.261405,1.0061126,0.9000956,1.1306254,0.7804098,1.2472111,1.0119079,0.7575625,0.9379765,0.54782647,1.0287998,0.59370494,0.72329205,0.73023796,1.2120363,1.1427917,1.3772072,1.2509869,1.2550172,0.6824496,0.6270028,0.0,1.15599,1.0600544,0.793815,0.54169977,1.027007,0.9966912,0.9895831,1.367738,1.1092145,0.8256474,1.3895259,0.91489506,1.2279086,1.1918855,0.7247267,1.2941444,1.129602,1.2463309,1.2202134,1.0905833,1.1194448,1.1265961,0.51353717,1.1796341,1.2148361,0.6864148,0.6338536,1.0491251,0.5496638,1.3394802,1.3036237,1.4496152,0.64760864,0.7519114,0.6637939,1.2171876,0.8780208,0.6583493,1.0102131,1.1036477,1.1585658,1.1335231,0.58703244,1.2733183
pillow,1.0365292,1.1933932,0.8661608,0.93984324,1.0353049,1.1297002,0.99554384,0.89956105,0.66128194,0.90186554,0.62954247,0.93547285,1.1048857,0.40478182,1.017355,0.90622425,1.2056322,0.9831383,0.86267245,1.1350131,1.1123601,0.8788856,0.8978542,0.96240395,1.0897245,0.9561834,0.7440057,1.0268295,1.2069454,1.0166535,1.0432159,1.0447506,0.96403587,1.1086502,0.99790096,0.72488576,0.98520255,1.0678318,0.6898057,1.1364743,1.038633,1.0010664,1.082924,1.0108277,0.82324827,0.89481443,1.0603052,1.0622317,1.0309405,1.1791382,1.1992717,1.0346,1.2526467,1.0926244,1.2233,1.0419419,1.1250108,1.0100206,0.9312225,1.0920216,0.6710257,1.0165579,0.9260262,1.1244601,1.0644003,0.92243946,1.119757,1.1135277,0.9764331,0.8036095,1.1379056,0.72922444,1.0329527,0.9236647,1.2294973,0.97489583,1.0418537,0.9454295,0.79994833,0.8576725,1.0474973,0.9206848,1.2269441,0.79698133,1.1716788,1.1988449,1.1981869,0.92504895,1.1128187,0.6808086,0.78048855,0.9818858,1.0743774,1.0699924,1.15599,0.0,0.8745382,1.239266,1.0938345,1.131521,1.0017917,0.98684627,0.73281014,0.99519145,1.1505859,1.0170859,1.2335596,0.9725387,0.8473878,1.1518663,0.95221233,0.6313922,0.7185588,1.0474311,0.9587922,0.8228588,0.9557157,0.9818809,1.0347632,0.840715,1.0846486,1.0324858,1.0062128,1.1971651,0.66861963,0.9509702,0.8671725,1.132307,1.0622535,0.92384887,0.82142186,0.56912374,1.0309379,0.9764237,1.154399,0.98116463,0.9998588,1.1698713,0.90350187
pizza,0.9073254,1.2048016,1.0057979,1.0299721,1.1835967,0.9992057,0.94320154,0.94276893,0.7818823,1.2603498,0.92239314,0.740546,0.89737886,0.665528,0.8111663,0.76762867,1.1898804,1.0121069,0.7487875,0.9932565,1.257143,1.1077118,1.1598396,0.9010232,1.205111,0.974254,1.1142511,0.78507304,1.0072645,1.0165714,0.94729596,1.08622,0.97902364,1.0338266,0.9953906,0.980913,0.8592144,1.2173074,0.7915847,1.2246674,0.7496652,1.0056866,0.95425487,1.1445351,0.9841262,0.83801985,1.2081165,1.1327136,0.9773747,1.1672295,1.001425,1.2376044,0.8263449,1.1859363,1.0526671,1.0941802,1.135001,0.9176445,0.7699003,1.2800441,0.91549754,1.0001372,0.95614904,1.1224387,0.7476971,0.98730516,1.0930296,0.8946459,0.99810433,0.9688426,1.0168349,0.92344147,1.058279,1.0192579,1.2293226,1.0849301,0.8130474,1.0467482,0.880368,0.81792814,1.170954,1.0597483,1.2152061,1.0643548,1.1581215,1.2575309,1.2197073,1.0897238,0.8511282,0.77721214,1.0132653,0.8421917,1.2102014,1.2081152,1.0600544,0.8745382,0.0,1.159156,1.0595008,0.96367604,0.83779466,1.1110592,0.8024915,1.14592,1.1531926,1.0954309,1.0229421,0.7645061,0.87624127,1.0433455,0.8898158,0.7773638,0.96779513,1.0587695,1.229634,1.1226169,0.8650551,1.2436831,1.0563204,0.9790187,1.2702246,1.1709217,1.2023132,1.1712908,0.6953424,0.9543882,0.8455517,1.1438076,1.2763265,1.030508,0.8659703,1.1018555,0.97386825,0.731375,0.9471689,0.89036614,1.2163628,1.2340606,1.1107912
plant,1.0022207,0.77522284,1.4051406,1.0368861,0.8096992,0.65211564,0.8835409,1.4414448,1.3694885,0.67496467,1.3254635,1.2963722,1.1122032,1.4477358,1.1597008,0.94529754,0.32611346,0.88015294,1.1283026,0.56654245,0.79596734,0.843702,0.5270912,1.1930168,0.82428443,1.2349463,1.1055136,1.2149652,0.6534475,1.276062,1.1801068,1.0122482,0.98624194,0.93025374,0.8665569,1.3089719,1.0758774,0.5465834,1.3178108,0.35630095,1.1380842,0.7102113,0.6915436,1.146105,1.2308898,1.1858433,0.9538586,0.92208743,1.1628437,0.7600117,1.1645212,0.8721479,1.1260073,0.7771896,0.3587798,1.0399768,0.62483376,0.9000368,1.3017776,0.65941155,1.1865653,1.1193336,0.8908227,1.1658535,1.1958836,1.2820554,1.0673555,0.8030204,1.2386391,1.3441463,0.87818694,1.3626264,0.6021483,1.0280175,0.6212182,0.8521849,1.1589873,1.1440156,1.2704244,1.1837646,0.8714377,1.2083805,0.6238518,0.85085905,0.5663496,0.8875892,0.79398596,1.0949037,1.165313,1.3888984,1.281914,1.1727667,0.5356858,0.5678153,0.793815,1.239266,1.159156,0.0,0.5054588,0.8643664,1.2629958,0.9617097,1.1976999,0.8027023,0.9811389,1.0707248,0.5875104,1.1676359,1.1949165,0.54493976,1.2889335,1.14077,1.3545811,0.9864134,0.9930555,1.2365661,1.3294249,0.53468376,1.1944156,1.1256304,0.63024795,0.5824442,1.0087681,0.67366564,1.2325847,1.3649166,1.3693632,0.85506946,0.78410834,1.0511452,1.1806458,0.76188946,0.67668116,1.2426811,1.0312853,1.1837575,0.61832726,0.61755913,1.0959337
plate,1.088272,0.5245564,1.497967,0.9238111,0.6548818,0.47123414,0.71027637,1.2580307,1.4499516,0.47027254,1.413521,1.4405274,1.1589494,1.4492157,1.1424965,0.8970389,0.33953273,0.43907422,1.0584378,0.3007412,0.93430525,0.6207585,0.49678892,1.1394556,0.61654496,1.3516537,1.1892719,0.97198546,0.66315424,1.4650646,1.3494369,0.86980593,1.0695286,0.75065804,0.77876323,1.4257764,0.9490349,0.35996163,1.411799,0.30351663,0.93122137,0.87276304,0.77006626,1.3484502,1.1559536,1.3165467,0.79955375,0.8702713,1.3313122,0.7120122,1.3543386,0.7928686,1.1609316,0.62680477,0.42314917,1.040993,0.49023587,0.9366266,1.3514502,0.6053762,1.1701187,1.169672,0.77675384,1.3971865,1.0404714,1.3243744,1.1008068,1.0613607,1.2159783,1.5983616,0.9998762,1.5320853,0.3264475,1.0953453,0.7225987,0.89178056,1.1523323,0.95939404,1.3607092,1.1079179,0.8874132,1.1770432,0.5065105,0.6468183,0.55100286,0.93289405,0.817934,1.1503876,1.3818359,1.5478922,1.4513447,1.2734594,0.3556857,0.34837598,0.54169977,1.0938345,1.0595008,0.5054588,0.0,0.9775012,1.097,1.0019847,1.3792303,0.7100541,1.0355539,1.2031301,0.7079334,1.299482,1.4573514,0.5156569,1.5541205,1.1498754,1.4600024,0.95083535,1.1050969,0.79813844,1.3657591,0.3986156,1.2383766,1.1872249,0.56315696,0.35085523,1.1204281,0.5344064,1.3312972,1.5623977,1.3944552,0.579629,0.7585632,0.958931,1.1892186,0.53865707,0.52118134,0.8670186,1.0729429,1.1977209,0.7572922,0.5335567,1.1499429
pony,0.7904357,0.9470496,1.218934,0.9563014,0.91632974,0.9399178,0.92993605,1.2219422,1.143773,1.0222874,1.16436,1.0499107,0.7414151,1.1222706,0.97383344,0.89380044,0.9369589,0.9642123,0.9787823,0.84363616,1.1492839,1.0358986,1.0031278,0.9302075,1.1324807,1.027626,1.1690682,0.9556754,0.76394075,1.1303823,1.1845145,1.0003878,1.0821568,0.8693998,1.0445957,1.1933907,0.9833619,1.014473,1.1183385,0.9610898,0.9277408,0.5927161,0.8654997,1.1244485,1.0833548,1.1091584,0.9101708,0.8836898,1.1317102,0.9593379,1.004904,1.1802499,0.87217474,0.8141784,0.8027977,1.1822001,0.9328505,0.7541101,1.0702816,1.0679578,1.0194174,1.0945748,0.88085204,1.0922699,0.9183533,1.1465939,1.1138871,0.35999787,1.0595233,1.2004647,0.9827858,1.2398027,0.973216,0.9964775,0.87923145,0.979546,0.9410386,1.1233498,1.0655593,0.9481457,1.132168,1.0706993,1.0521072,0.9705315,1.0610241,0.940272,1.0293721,1.0684465,0.9684865,1.1550213,1.252081,0.9844674,0.9581779,0.98705417,1.027007,1.131521,0.96367604,0.8643664,0.9775012,0.0,0.9654508,1.0565807,1.1084543,0.8495287,0.9465958,1.1092391,0.6198542,1.1269685,1.1616522,0.75623906,1.1011878,0.9593252,1.2356759,1.1007165,1.1189762,1.1629663,1.032522,1.0625738,1.1058344,1.1411803,0.9930168,0.971707,1.1309326,0.9736457,1.0275053,1.1783153,1.1649356,0.9144413,1.1131669,1.0602531,1.06398,0.9545936,0.90441495,1.0642761,0.95243514,1.0024952,1.0122024,1.1093799,1.0282856
potato,1.046393,0.955951,0.89172006,0.8865028,0.940322,0.7392795,1.0353576,0.9402659,1.043874,1.2891014,0.9968504,0.92654693,1.0126686,0.89738667,1.0255337,1.0391098,1.1775732,0.9560321,1.0046988,0.90760446,1.2475463,1.0347129,1.2414474,1.2039862,1.2241337,1.208075,1.0625386,0.46154022,1.0183378,1.0113695,1.0661757,0.98269427,1.0755007,0.4907977,1.1057185,1.0362844,0.48932308,1.35871,1.0751443,1.2617927,0.8011008,1.1027925,1.0063782,1.0707673,0.8674827,0.95296067,1.1045746,0.78419733,1.1555562,1.1528485,0.9919045,1.2078695,1.0863533,1.1819946,1.2314811,1.0258222,1.0337523,0.99745315,0.88112146,1.2948617,0.86792916,1.0879508,1.1358597,1.004576,0.4745884,0.9095607,0.890379,1.0695955,0.8690736,1.0016114,0.9175134,1.0478721,1.1923897,0.965016,1.0229536,1.0571594,0.82404494,0.751485,0.72166437,1.0645471,1.1921823,0.76222104,1.2488725,0.7758687,1.2381799,1.0193894,1.1353817,0.98933184,0.9098513,1.0017942,1.1426948,0.9310611,1.3253818,1.3234439,0.9966912,1.0017917,0.83779466,1.2629958,1.097,0.9654508,0.0,0.96853274,0.94197166,1.0482109,0.9477085,1.0673579,1.0963434,0.8236939,0.986041,1.2194974,1.0438496,0.86146444,1.0883356,0.8339084,1.2096549,0.9420627,0.9471611,1.3089117,1.0836569,0.95871764,1.2306406,1.1716424,1.1880097,1.0840226,0.92866445,0.9524136,0.9225481,0.9896477,1.154164,1.0733069,1.096408,1.0148705,1.1390424,0.69957006,0.9926212,1.1737299,1.164565,1.2996523,1.0732943
pumpkin,1.1467907,0.8127024,0.99798656,0.81814903,0.82619405,0.82476187,1.1505991,1.1122193,1.1783297,0.9662689,1.1010578,1.0862819,1.0936415,1.0886756,1.1718698,1.1654091,1.0258558,0.99587125,1.1686656,0.8585038,0.94858134,1.0045698,0.894265,1.2787297,0.72825587,1.0530753,1.1049925,1.089694,1.1165045,1.1603872,1.0404516,0.82840496,1.1323243,1.0532366,1.0300118,1.1065245,0.9298632,1.0138501,1.1699674,1.0019978,1.0902524,0.94195473,0.9507768,1.0744029,0.907897,0.995694,0.7188849,0.75646013,1.0611072,0.9614043,1.124103,0.76361203,1.2183282,0.9718795,0.91492146,0.82948947,1.0052235,1.1017197,1.1290472,0.8422116,0.92939764,1.0565765,1.0964103,1.0275315,0.99061024,0.8510236,0.87984246,1.0191301,1.0360888,1.0619591,1.0587573,0.96839726,1.0652533,1.0581957,1.0750356,0.98131543,0.90376467,0.9335754,0.9432421,1.1471183,0.9356064,0.7661921,0.901272,1.0471396,0.8963661,0.7511365,0.6828272,1.0906068,1.0326424,1.0792853,0.9645641,1.1158125,1.0444312,1.0394363,0.9895831,0.98684627,1.1110592,0.9617097,1.0019847,1.0565807,0.96853274,0.0,1.0597074,1.0331703,0.82427555,1.1108221,1.0209674,1.02292,0.9920716,1.0744299,1.0804579,0.9968861,0.9043393,1.0954919,1.0647957,1.0215135,1.0740534,0.8637301,1.1565065,1.0309045,1.0281891,1.0375732,0.940986,0.65535486,1.1054642,1.1121399,1.1148392,0.9082545,0.7820335,1.0244267,1.0692223,1.0655746,1.0314581,1.0619802,1.0057285,1.1755438,1.0425706,0.8084438,1.1225082
