"","target","min_distance","cleaned_target","object","source","log_prop","in_cdi","num_direct_children","direct_parent","path_1","path_2","path_3","path_4","path_5","path_6"
"1238",NA,NA,NA,"orange towel","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1239",NA,NA,NA,"orange toy","vqa",-7.25311186583729,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1240",NA,NA,NA,"orange toy car","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1241",NA,NA,NA,"orange toy gun","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,NA,"orange tube","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,NA,"orange wall","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,NA,"oven door","vqa",-8.10040972622449,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,NA,"oven door handle","vqa",-8.65247830852453,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1246",NA,NA,NA,"oven door knob","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1247",NA,NA,NA,"oven door light","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1248",NA,NA,NA,"oven handle","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1249",NA,NA,NA,"oven knob","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1250",NA,NA,NA,"oven light","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1251",NA,NA,NA,"oven mitt","vqa",-6.52174347245715,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,NA,"oven mitt cover","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,NA,"oven mitt cover holder","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1254",NA,NA,NA,"oven mitt holder","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1255",NA,NA,NA,"oven rack","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1256",NA,NA,NA,"oven shelf","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,NA,"oven tray","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1258",NA,NA,NA,"owl toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1259",NA,NA,NA,"paint bottle","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,NA,"paint box","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1261",NA,NA,NA,"paint brush","vqa",-8.16293008320583,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1262",NA,NA,NA,"paint bucket","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1263",NA,NA,NA,"paint palette","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1264",NA,NA,NA,"panda toy","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1265",NA,NA,NA,"paper roll","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,NA,"paper towel box","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1267",NA,NA,NA,"paper towel dispenser","vqa",-8.37804146282277,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1268",NA,NA,NA,"paper towel holder","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1269",NA,NA,NA,"paper towel roll","vqa",-6.00966862929072,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1270",NA,NA,NA,"pen holder","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1271",NA,NA,NA,"pencil holder","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1272",NA,NA,NA,"penguin toy","vqa",-8.50587483433266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,NA,"person 's foot","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,NA,"person 's hand","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,NA,NA,"person 's leg","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,NA,"person and dog","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,NA,NA,"person and toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1278",NA,NA,NA,"person in clothe","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,NA,"person in dress","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,NA,"person in kitchen","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,NA,"person in shirt","vqa",-8.70654552979481,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,NA,NA,"phone case","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1283",NA,NA,NA,"phone charger","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1284",NA,NA,NA,"photo frame","vqa",-6.72938283723539,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1285",NA,NA,NA,"piano bench","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1286",NA,NA,NA,"piano book","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1287",NA,NA,NA,"piano key","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1288",NA,NA,NA,"piano sheet music","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1289",NA,NA,NA,"piano toy","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1290",NA,NA,NA,"picture on wall","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1291",NA,NA,NA,"pig toy","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1292",NA,NA,NA,"pink box","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1293",NA,NA,NA,"pizza box","vqa",-7.95933112796459,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1294",NA,NA,NA,"plant pot","vqa",-8.2296214577045,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1295",NA,NA,NA,"plant stand","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1296",NA,NA,NA,"plastic box","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1297",NA,NA,NA,"plastic container","vqa",-8.01339834923486,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1298",NA,NA,NA,"plastic cup","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1299",NA,NA,NA,"plastic object","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1300",NA,NA,NA,"plastic sheet","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1301",NA,NA,NA,"plastic toy","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1302",NA,NA,NA,"plate of cookie","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1303",NA,NA,NA,"plate of food","vqa",-7.34842204564162,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1304",NA,NA,NA,"plate of grape","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1305",NA,NA,NA,"plate with food","vqa",-7.95933112796459,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1306",NA,NA,NA,"plate with fruit","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1307",NA,NA,NA,"play kitchen","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1308",NA,NA,NA,"playground equipment","vqa",-8.10040972622449,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1309",NA,NA,NA,"pool cover","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1310",NA,NA,NA,"pool float","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1311",NA,NA,NA,"pool toy","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1312",NA,NA,NA,"popcorn bag","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1313",NA,NA,NA,"pot and pan","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1314",NA,NA,NA,"pot lid","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1315",NA,NA,NA,"power socket","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1316",NA,NA,NA,"power strip","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1317",NA,NA,NA,"purple box","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1318",NA,NA,NA,"push toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1319",NA,NA,NA,"puzzle piece","vqa",-8.26471277751577,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1320",NA,NA,NA,"rabbit toy","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1321",NA,NA,NA,"recycle bin","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1322",NA,NA,NA,"rice cooker","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1323",NA,NA,NA,"robot toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1324",NA,NA,NA,"robot vacuum","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1325",NA,NA,NA,"rock climbing wall","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1326",NA,NA,NA,"roll pin","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1327",NA,NA,NA,"rope swe","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1328",NA,NA,NA,"round mirror","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1329",NA,NA,NA,"rubber duck","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1330",NA,NA,NA,"rubber ring","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1331",NA,NA,NA,"sand box","vqa",-7.15426603120066,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1332",NA,NA,NA,"sand pit","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1333",NA,NA,NA,"sand tray","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1334",NA,NA,NA,"santa claus","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1335",NA,NA,NA,"santa claus doll","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1336",NA,NA,NA,"sauce bottle","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1337",NA,NA,NA,"sheep toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1338",NA,NA,NA,"shelf with toy","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1339",NA,NA,NA,"shoe rack","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1340",NA,NA,NA,"shower curtain ring","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1341",NA,NA,NA,"shower curtain rod","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1342",NA,NA,NA,"shower head","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1343",NA,NA,NA,"sign board","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1344",NA,NA,NA,"silver bowl","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1345",NA,NA,NA,"sink basin","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1346",NA,NA,NA,"sink cover","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1347",NA,NA,NA,"sink drain","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1348",NA,NA,NA,"sink drain cover","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1349",NA,NA,NA,"sink faucet","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1350",NA,NA,NA,"sink tap","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1351",NA,NA,NA,"skeleton doll","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1352",NA,NA,NA,"smartphone","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1353",NA,NA,NA,"snowman book","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1354",NA,NA,NA,"snowman toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1355",NA,NA,NA,"soap bottle","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1356",NA,NA,NA,"soccer goal","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1357",NA,NA,NA,"soccer net","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1358",NA,NA,NA,"sofa chair","vqa",-8.65247830852453,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1359",NA,NA,NA,"sofa pillow","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1360",NA,NA,NA,"soup container","vqa",-8.50587483433266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1361",NA,NA,NA,"soup cup","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1362",NA,NA,NA,"spray bottle","vqa",-8.26471277751577,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1363",NA,NA,NA,"stack of cup","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1364",NA,NA,NA,"stair carpet","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1365",NA,NA,NA,"stair handrail","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1366",NA,NA,NA,"stair rail","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1367",NA,NA,NA,"stair stair rail","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1368",NA,NA,NA,"stair step","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1369",NA,NA,NA,"star toy","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1370",NA,NA,NA,"star wand","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1371",NA,NA,NA,"stone path","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1372",NA,NA,NA,"stop sign","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1373",NA,NA,NA,"street light","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1374",NA,NA,NA,"string light","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1375",NA,NA,NA,"string of bead","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1376",NA,NA,NA,"structure","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1377",NA,NA,NA,"stuff animal","vqa",-5.8348659049108,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1378",NA,NA,NA,"stuff dog","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1379",NA,NA,NA,"stuff panda","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1380",NA,NA,NA,"stuff toy","vqa",-6.32905912862765,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1381",NA,NA,NA,"sun","vqa_yoloe",-8.93903506412011,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"1382",NA,NA,NA,"swan doll","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1383",NA,NA,NA,"swan toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1384",NA,NA,NA,"swing set","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1385",NA,NA,NA,"table cloth","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1386",NA,NA,NA,"table cover","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1387",NA,NA,NA,"table decoration","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1388",NA,NA,NA,"table fan","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1389",NA,NA,NA,"table leg","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1390",NA,NA,NA,"table piano","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1391",NA,NA,NA,"table tennis paddle","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1392",NA,NA,NA,"table tennis table","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1393",NA,NA,NA,"table top","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1394",NA,NA,NA,"tape dispenser","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1395",NA,NA,NA,"tape roll","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1396",NA,NA,NA,"telephone antenna","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1397",NA,NA,NA,"telephone pole bracket","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1398",NA,NA,NA,"telephone pole bracket bolt","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1399",NA,NA,NA,"tiger toy","vqa",-8.55239484996755,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1400",NA,NA,NA,"tile floor","vqa",-7.37740958251487,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1401",NA,NA,NA,"tile wall","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1402",NA,NA,NA,"tissue box","vqa",-6.72938283723539,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1403",NA,NA,NA,"toilet brush","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1404",NA,NA,NA,"toilet paper holder","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1405",NA,NA,NA,"toilet paper roll","vqa",-7.37740958251487,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1406",NA,NA,NA,"toilet seat cover","vqa",-8.70654552979481,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1407",NA,NA,NA,"toilet seat cover dispenser","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1408",NA,NA,NA,"toy airplane","vqa",-8.46142307176182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1409",NA,NA,NA,"toy alphabet","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1410",NA,NA,NA,"toy ambulance","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1411",NA,NA,NA,"toy animal","vqa",-7.51937984378525,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1412",NA,NA,NA,"toy astronaut space shuttle","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1413",NA,NA,NA,"toy astronaut space station","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1414",NA,NA,NA,"toy baby bottle","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1415",NA,NA,NA,"toy bag","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1416",NA,NA,NA,"toy ball","vqa",-8.46142307176182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1417",NA,NA,NA,"toy basket","vqa",-8.37804146282277,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1418",NA,NA,NA,"toy basketball hoop","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1419",NA,NA,NA,"toy bear","vqa",-8.16293008320583,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1420",NA,NA,NA,"toy bee","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1421",NA,NA,NA,"toy bicycle","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1422",NA,NA,NA,"toy bike","vqa",-7.50257272546887,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1423",NA,NA,NA,"toy bird","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1424",NA,NA,NA,"toy block","vqa",-5.51014256077867,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1425",NA,NA,NA,"toy boat","vqa",-7.88334522098667,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1426",NA,NA,NA,"toy book","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1427",NA,NA,NA,"toy bottle","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1428",NA,NA,NA,"toy bowl","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1429",NA,NA,NA,"toy bridge","vqa",-8.50587483433266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1430",NA,NA,NA,"toy broom","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1431",NA,NA,NA,"toy brush","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1432",NA,NA,NA,"toy bucket","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1433",NA,NA,NA,"toy bunny","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1434",NA,NA,NA,"toy bus","vqa",-6.52801308547074,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1435",NA,NA,NA,"toy calculator","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1436",NA,NA,NA,"toy car","vqa",-2.78720374718271,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1437",NA,NA,NA,"toy car steering wheel","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1438",NA,NA,NA,"toy car track","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1439",NA,NA,NA,"toy carrot","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1440",NA,NA,NA,"toy cart","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1441",NA,NA,NA,"toy cat","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1442",NA,NA,NA,"toy caterpillar","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1443",NA,NA,NA,"toy chair","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1444",NA,NA,NA,"toy chicken","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1445",NA,NA,NA,"toy clock","vqa",-8.88886708658876,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1446",NA,NA,NA,"toy clothe","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1447",NA,NA,NA,"toy clothe dryer","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1448",NA,NA,NA,"toy container","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1449",NA,NA,NA,"toy cow","vqa",-7.76827589120188,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1450",NA,NA,NA,"toy crane","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1451",NA,NA,NA,"toy crocodile","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1452",NA,NA,NA,"toy cube","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1453",NA,NA,NA,"toy cup","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1454",NA,NA,NA,"toy cupboard","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1455",NA,NA,NA,"toy dinosaur","vqa",-8.19571990602882,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1456",NA,NA,NA,"toy doll","vqa",-7.14256999143747,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1457",NA,NA,NA,"toy dragon","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1458",NA,NA,NA,"toy drum","vqa",-7.95933112796459,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1459",NA,NA,NA,"toy duck","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1460",NA,NA,NA,"toy dustpan","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1461",NA,NA,NA,"toy egg","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1462",NA,NA,NA,"toy elephant","vqa",-6.19423990581869,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1463",NA,NA,NA,"toy fence","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
